subject,trial_num,condition,signal_present,correct,rt
19,47,no_bias,0,1,0.6438999999761581
19,48,no_bias,0,1,0.5882999999523163
19,49,no_bias,0,1,3.557800000011921
19,50,no_bias,1,1,1.2642000000476834
19,51,no_bias,0,1,0.6638999999761581
19,52,no_bias,0,1,1.4665
19,53,no_bias,0,1,0.6663999999761582
19,54,no_bias,0,1,0.6188000000119209
19,55,no_bias,1,1,0.3533000000119209
19,56,no_bias,0,1,0.3856000000238418
19,57,no_bias,0,1,0.5475
19,58,no_bias,1,1,0.489300000011921
19,59,no_bias,1,1,0.363199999988079
19,60,no_bias,1,1,0.372
19,61,no_bias,0,1,0.5785999999642372
19,62,no_bias,0,1,0.8910999999642372
19,63,no_bias,0,1,0.917100000023842
19,64,no_bias,1,1,0.3714000000357628
19,65,no_bias,1,1,0.529800000011921
19,66,no_bias,1,1,0.486800000011921
19,67,no_bias,1,1,0.496699999988079
19,68,no_bias,1,1,0.41630000001192097
19,69,no_bias,1,1,0.34260000002384183
19,70,no_bias,1,1,0.25939999997615815
19,71,no_bias,0,1,0.496
19,72,no_bias,0,1,0.7668999999761581
19,25,bias,1,0,2.9281999999880792
19,26,bias,1,0,2.3983999999761583
19,27,bias,1,0,0.5423999999761582
19,28,bias,1,0,0.43960000002384186
19,29,bias,0,1,0.788699999988079
19,30,bias,0,1,0.5246000000238419
19,31,bias,0,1,0.429199999988079
19,32,bias,1,0,0.6675
19,33,bias,0,1,0.457300000011921
19,34,bias,0,1,0.477199999988079
19,35,bias,0,1,0.46739999997615816
19,36,bias,0,1,0.421699999988079
19,37,bias,0,1,0.5791000000238419
19,38,bias,1,0,0.5326000000238419
19,39,bias,0,1,0.476199999988079
19,40,bias,1,0,1.319100000023842
19,41,bias,1,0,0.5773000000119209
19,42,bias,0,1,0.620300000011921
19,43,bias,1,0,0.5221000000238418
19,44,bias,1,0,1.2271999999880792
19,45,bias,1,1,1.918899999976158
19,46,bias,0,1,0.602
19,47,bias,0,1,0.6354000000357628
19,48,bias,1,0,0.6673000000119209
19,49,bias,0,1,1.946600000023842
19,50,bias,1,1,1.332699999988079
19,51,bias,0,1,0.6805
19,52,bias,1,1,0.4858999999761581
19,53,bias,1,1,0.38789999997615815
19,54,bias,1,1,0.3508000000119209
19,55,bias,1,1,0.421800000011921
19,56,bias,1,1,0.385199999988079
19,57,bias,0,1,0.6016999999880791
19,58,bias,0,1,0.7016000000238418
19,59,bias,0,1,0.6361999999880791
19,60,bias,1,0,1.0575999999642371
19,61,bias,0,1,0.49360000002384186
19,62,bias,1,1,0.3062000000476837
19,63,bias,0,1,0.7237000000476838
19,64,bias,0,1,0.411
19,65,bias,0,1,0.4521000000238419
19,66,bias,0,1,0.45389999997615815
19,67,bias,0,1,0.3965999999642372
19,68,bias,1,1,0.495199999988079
19,69,bias,1,1,0.3962999999523163
19,70,bias,0,1,0.8116000000238418
19,71,bias,1,1,0.305
19,72,bias,1,1,0.41979999995231626
19,73,no_bias,1,0,2.2515
19,74,no_bias,0,1,1.084699999988079
19,75,no_bias,1,0,0.777
19,76,no_bias,1,0,0.950600000023842
19,77,no_bias,0,1,0.5516000000238419
19,78,no_bias,1,0,0.39969999998807904
19,79,no_bias,1,0,0.32680000001192094
19,80,no_bias,0,1,0.7234000000357628
19,81,no_bias,1,0,0.6908999999761581
19,82,no_bias,0,1,0.49710000002384186
19,83,no_bias,1,0,0.47310000002384184
19,84,no_bias,1,0,0.6226999999880791
19,85,no_bias,0,1,0.442800000011921
19,86,no_bias,0,1,0.4878999999761581
19,87,no_bias,0,1,0.5425999999642372
19,88,no_bias,1,1,0.4639000000357627
19,89,no_bias,0,1,0.452300000011921
19,90,no_bias,1,1,0.5644000000357627
19,91,no_bias,0,1,0.8446999999880791
19,92,no_bias,0,1,0.461300000011921
19,93,no_bias,0,1,0.533
19,94,no_bias,0,1,0.5325
19,95,no_bias,1,1,0.454
19,96,no_bias,1,0,0.5766999999880791
19,97,no_bias,0,1,2.268399999976158
19,98,no_bias,0,1,0.5334000000357628
19,99,no_bias,1,1,0.466800000011921
19,100,no_bias,1,1,0.3185
19,101,no_bias,0,1,0.7464000000357628
19,102,no_bias,1,1,0.4394000000357628
19,103,no_bias,1,1,0.43289999997615813
19,104,no_bias,0,1,0.6312999999523163
19,105,no_bias,0,1,0.5381000000238418
19,106,no_bias,0,1,0.5563000000119209
19,107,no_bias,0,1,0.6458999999761581
19,108,no_bias,1,1,0.8819000000357627
19,109,no_bias,0,1,0.8682000000476837
19,110,no_bias,0,1,0.3970999999642372
19,111,no_bias,0,1,0.5001000000238418
19,112,no_bias,1,1,0.5105
19,113,no_bias,1,0,0.6998000000119209
19,114,no_bias,0,1,0.5321999999880791
19,115,no_bias,1,1,0.5879000000357628
19,116,no_bias,1,1,0.3510999999642372
19,117,no_bias,1,1,0.5428999999761581
19,118,no_bias,0,1,0.779800000011921
19,119,no_bias,1,1,0.33370000004768374
19,120,no_bias,1,0,3.466599999964237
19,73,bias,0,1,1.658600000023842
19,74,bias,1,1,0.6014000000357628
19,75,bias,1,0,1.745600000023842
19,76,bias,0,1,0.5579000000357628
19,77,bias,0,1,0.5672999999523163
19,78,bias,1,1,0.8221000000238419
19,79,bias,0,1,0.6451000000238418
19,80,bias,0,1,0.5123000000119209
19,81,bias,0,1,0.40830000001192096
19,82,bias,1,0,1.114
19,83,bias,1,0,1.008899999976158
19,84,bias,0,1,0.4649000000357627
19,85,bias,0,1,0.41680000001192097
19,86,bias,0,1,0.5103999999761581
19,87,bias,1,1,2.029600000023842
19,88,bias,1,0,0.8815
19,89,bias,1,0,0.8104000000357627
19,90,bias,1,1,0.4900999999642372
19,91,bias,1,1,0.6440999999642372
19,92,bias,0,0,0.7551999999880791
19,93,bias,1,1,0.362199999988079
19,94,bias,0,1,0.506300000011921
19,95,bias,1,0,0.656800000011921
19,96,bias,0,1,0.6793000000119209
19,97,bias,1,0,1.428300000011921
19,98,bias,1,1,0.3230999999642372
19,99,bias,0,1,0.488300000011921
19,100,bias,1,0,0.5766999999880791
19,101,bias,0,1,0.4282000000476837
19,102,bias,1,0,0.5776999999880791
19,103,bias,0,1,0.578
19,104,bias,0,1,0.565199999988079
19,105,bias,1,0,1.397300000011921
19,106,bias,1,0,0.47710000002384184
19,107,bias,1,1,0.54
19,108,bias,0,1,0.3725
19,109,bias,1,1,0.386
19,110,bias,0,0,0.6425
19,111,bias,1,0,0.5008000000119209
19,112,bias,0,1,0.553800000011921
19,113,bias,0,1,0.4430999999642372
19,114,bias,1,1,0.6886999999880791
19,115,bias,1,1,0.5641999999880791
19,116,bias,0,1,0.505
19,117,bias,0,1,0.5441999999880791
19,118,bias,0,1,0.426699999988079
19,119,bias,1,0,0.372
19,120,bias,0,1,0.540800000011921
19,121,bias,1,1,1.0219000000357628
19,122,bias,0,1,0.8371000000238419
19,123,bias,1,1,0.371699999988079
19,124,bias,0,1,0.39869999998807903
19,125,bias,0,1,0.4535
19,126,bias,0,1,0.3321999999880791
19,127,bias,1,1,0.5077999999523163
19,128,bias,1,1,1.468
19,129,bias,1,1,0.37289999997615814
19,130,bias,0,1,0.6113999999761581
19,131,bias,1,1,0.37710000002384186
19,132,bias,1,1,0.47460000002384184
19,133,bias,1,1,0.5510999999642372
19,134,bias,1,1,0.491699999988079
19,135,bias,0,0,0.6268000000119209
19,136,bias,0,1,0.49760000002384186
19,137,bias,0,1,0.3827999999523163
19,138,bias,1,1,0.497300000011921
19,139,bias,1,0,1.632599999964237
19,140,bias,1,1,0.2716999999880791
19,141,bias,0,1,0.9253000000119208
19,142,bias,0,1,2.2897999999523164
19,143,bias,0,1,0.6321999999880791
19,144,bias,0,1,0.432199999988079
19,122,no_bias,0,1,0.609199999988079
19,123,no_bias,0,1,0.601300000011921
19,124,no_bias,0,1,0.4525
19,125,no_bias,1,0,0.4758999999761581
19,126,no_bias,1,0,0.9342000000476836
19,127,no_bias,0,1,0.5784000000357628
19,128,no_bias,1,0,0.31760000002384187
19,129,no_bias,0,1,0.3381999999880791
19,130,no_bias,1,0,0.477199999988079
19,131,no_bias,1,0,0.7584000000357628
19,132,no_bias,1,0,0.31519999998807907
19,133,no_bias,1,0,0.3359000000357628
19,134,no_bias,1,0,0.5195999999642372
19,135,no_bias,0,1,0.3727000000476837
19,136,no_bias,0,1,0.6105999999642372
19,137,no_bias,0,1,0.3940999999642372
19,138,no_bias,0,1,0.461300000011921
19,139,no_bias,1,0,0.6186999999880791
19,140,no_bias,1,0,0.41660000002384184
19,141,no_bias,0,1,0.5333000000119209
19,142,no_bias,0,1,0.6300999999642373
19,143,no_bias,1,0,0.4335
19,144,no_bias,0,1,0.7333999999761581
20,1,bias,1,0,3.6427000002861023
20,2,bias,0,1,0.9040999999046324
20,3,bias,0,1,1.0153999996185303
20,4,bias,0,1,0.6907999997138977
20,5,bias,0,1,0.44109999990463256
20,6,bias,1,1,0.3616999998092651
20,7,bias,0,1,0.7402000002861023
20,8,bias,0,1,0.5636999998092651
20,9,bias,1,1,0.3055
20,10,bias,1,1,0.8191999998092652
20,11,bias,0,1,0.441
20,12,bias,0,0,0.5128000001907349
20,13,bias,1,1,0.3425
20,14,bias,0,1,0.3954000000953674
20,15,bias,1,1,0.34280000019073487
20,16,bias,1,1,0.31840000009536745
20,17,bias,1,0,1.0675999999046326
20,18,bias,1,1,0.29190000009536743
20,19,bias,1,1,0.8634000000953674
20,20,bias,0,1,0.6450999999046325
20,21,bias,0,1,0.9155999999046326
20,22,bias,0,1,0.4065
20,23,bias,1,1,0.6005
20,24,bias,1,1,0.5213000001907349
20,1,no_bias,0,1,1.5545999999046325
20,2,no_bias,1,1,0.33230000019073486
20,3,no_bias,0,1,0.6496999998092652
20,4,no_bias,1,1,0.401
20,5,no_bias,0,1,0.6159000000953674
20,6,no_bias,0,1,0.5001999998092651
20,7,no_bias,0,1,0.3404000000953674
20,8,no_bias,0,1,0.33980000019073486
20,9,no_bias,1,1,0.3545
20,10,no_bias,1,1,0.361
20,11,no_bias,1,1,0.461
20,12,no_bias,1,1,0.42539999961853026
20,13,no_bias,0,1,0.39659999990463257
20,14,no_bias,0,1,0.37440000009536745
20,15,no_bias,0,1,0.33029999971389773
20,16,no_bias,0,1,0.3775
20,17,no_bias,0,1,0.32340000009536746
20,18,no_bias,0,1,0.4413000001907349
20,19,no_bias,1,1,0.7047000002861022
20,20,no_bias,1,1,0.31419999980926516
20,21,no_bias,1,1,0.3472999997138977
20,22,no_bias,1,1,0.352
20,23,no_bias,1,1,0.3618000001907349
20,24,no_bias,1,1,0.392
20,25,no_bias,0,1,0.4840999999046326
20,26,no_bias,1,0,0.16569999980926514
20,27,no_bias,1,0,0.4875
20,28,no_bias,0,1,0.35969999980926515
20,29,no_bias,0,1,0.35690000009536743
20,30,no_bias,0,1,0.3551000003814697
20,31,no_bias,0,1,0.3317000002861023
20,32,no_bias,0,1,0.3132000002861023
20,33,no_bias,1,1,0.9955
20,34,no_bias,0,1,0.6396999998092652
20,35,no_bias,1,1,0.5329000000953674
20,36,no_bias,0,1,0.9711999998092652
20,37,no_bias,1,1,0.7779000000953674
20,38,no_bias,1,1,0.36609999990463254
20,39,no_bias,0,1,0.7854000000953675
20,40,no_bias,1,0,0.39559999990463257
20,41,no_bias,1,1,0.549
20,42,no_bias,0,1,0.38359999990463256
20,43,no_bias,0,1,0.42069999980926515
20,44,no_bias,1,1,0.659
20,45,no_bias,1,0,0.587
20,46,no_bias,0,1,0.3600999999046326
20,47,no_bias,1,1,0.32780000019073485
20,48,no_bias,1,1,0.4842000002861022
20,49,no_bias,1,1,0.48589999961853025
20,50,no_bias,0,1,0.3994000000953674
20,51,no_bias,0,1,0.4795999999046326
20,52,no_bias,0,1,0.3652000002861023
20,53,no_bias,1,1,0.416
20,54,no_bias,0,1,0.35690000009536743
20,55,no_bias,1,1,0.3528000001907349
20,56,no_bias,0,1,0.359
20,57,no_bias,0,1,0.3530999999046326
20,58,no_bias,0,1,0.3843000001907349
20,59,no_bias,1,1,0.3980999999046326
20,60,no_bias,1,1,0.36740000009536744
20,61,no_bias,1,0,0.5055999999046326
20,62,no_bias,1,1,0.47019999980926513
20,63,no_bias,1,1,0.3365
20,64,no_bias,0,1,0.36359999990463254
20,65,no_bias,0,1,0.45580000019073486
20,66,no_bias,0,1,0.6750999999046325
20,67,no_bias,0,1,0.4759000000953674
20,68,no_bias,1,1,0.2980999999046326
20,69,no_bias,0,1,0.44309999990463256
20,70,no_bias,1,1,0.9558999996185304
20,71,no_bias,1,0,0.3503000001907349
20,72,no_bias,1,1,0.45859999990463257
20,73,no_bias,1,1,1.3593999996185304
20,74,no_bias,1,1,0.3935
20,75,no_bias,0,1,0.3429000000953674
20,76,no_bias,0,1,0.37790000009536745
20,77,no_bias,0,1,0.419
20,78,no_bias,0,1,0.3515999999046326
20,79,no_bias,0,1,0.35990000009536743
20,80,no_bias,0,1,0.3517999997138977
20,81,no_bias,1,1,0.33560000038146975
20,82,no_bias,1,1,0.33210000038146975
20,83,no_bias,0,1,0.35719999980926515
20,84,no_bias,0,1,0.395
20,85,no_bias,1,1,0.3211999998092651
20,86,no_bias,0,1,0.40530000019073487
20,87,no_bias,0,1,0.4017999997138977
20,88,no_bias,1,0,0.6365999999046326
20,89,no_bias,1,0,0.7213000001907348
20,90,no_bias,0,1,0.334
20,91,no_bias,0,1,0.35890000009536743
20,92,no_bias,1,1,0.325
20,93,no_bias,1,1,0.47280000019073487
20,94,no_bias,1,0,0.40980000019073487
20,95,no_bias,1,0,0.656
20,96,no_bias,1,0,0.5786999998092651
20,97,no_bias,0,1,0.5262999997138977
20,98,no_bias,0,1,0.38090000009536745
20,99,no_bias,1,0,0.43509999990463255
20,100,no_bias,0,1,0.39
20,101,no_bias,1,1,0.3977000002861023
20,102,no_bias,0,1,0.3304000000953674
20,103,no_bias,0,1,0.3425
20,104,no_bias,0,1,0.4
20,105,no_bias,1,1,0.4830999999046326
20,106,no_bias,1,1,0.34880000019073487
20,107,no_bias,0,1,0.3911999998092651
20,108,no_bias,1,0,0.3347999997138977
20,109,no_bias,0,1,0.46569999980926513
20,110,no_bias,0,1,0.465
20,111,no_bias,1,0,0.3294000000953674
20,112,no_bias,1,0,0.5095
20,113,no_bias,0,1,0.39
20,114,no_bias,1,1,0.414
20,115,no_bias,0,1,0.3321999998092651
20,116,no_bias,1,0,0.7367000002861023
20,117,no_bias,1,1,0.4481999998092651
20,118,no_bias,1,1,0.436
20,119,no_bias,0,1,0.39209999990463257
20,120,no_bias,1,1,0.39459999990463257
20,25,bias,1,1,0.769
20,26,bias,0,1,0.883
20,27,bias,0,1,0.7866999998092651
20,28,bias,1,1,0.4375
20,29,bias,1,1,0.4427999997138977
20,30,bias,0,1,0.3583000001907349
20,31,bias,0,1,0.4322999997138977
20,32,bias,1,0,0.57
20,33,bias,1,0,0.5289000000953674
20,34,bias,0,1,0.34219999980926513
20,35,bias,1,1,0.4715
20,36,bias,0,1,0.3563000001907349
20,37,bias,1,0,0.4120999999046326
20,38,bias,0,1,0.8846999998092652
20,39,bias,1,0,0.8636000003814698
20,40,bias,0,1,0.6814000000953674
20,41,bias,1,1,0.30840000009536744
20,42,bias,1,1,0.4398000001907349
20,43,bias,0,1,0.396
20,44,bias,0,1,0.6139000000953674
20,45,bias,1,1,0.35670000028610227
20,46,bias,0,1,0.429
20,47,bias,1,1,0.30440000009536744
20,48,bias,0,1,0.5481999998092651
20,121,no_bias,0,1,0.42940000009536744
20,122,no_bias,0,1,0.5585
20,123,no_bias,0,1,0.3904000000953674
20,124,no_bias,0,1,0.373
20,125,no_bias,1,1,0.3616000003814697
20,126,no_bias,1,1,0.3736999998092651
20,127,no_bias,0,1,0.5266999998092652
20,128,no_bias,1,0,0.5713999996185303
20,129,no_bias,0,1,0.4757999997138977
20,130,no_bias,1,0,0.37359999990463255
20,131,no_bias,1,0,0.42539999961853026
20,132,no_bias,0,1,0.3685
20,133,no_bias,1,1,0.646
20,134,no_bias,0,1,0.6709000000953674
20,135,no_bias,1,0,0.5867999997138977
20,136,no_bias,0,1,1.5219000000953675
20,137,no_bias,0,1,3.725199999809265
20,138,no_bias,1,1,0.4035999999046326
20,139,no_bias,1,0,0.6365999999046326
20,140,no_bias,0,1,0.4366999998092651
20,141,no_bias,1,1,0.4132000002861023
20,142,no_bias,1,1,0.42
20,143,no_bias,1,1,0.4408000001907349
20,144,no_bias,0,1,1.1736999998092652
20,49,bias,1,1,0.3641000003814697
20,50,bias,0,1,1.6436999998092652
20,51,bias,0,0,0.4491999998092651
20,52,bias,1,1,0.34080000019073486
20,53,bias,1,1,0.3432999997138977
20,54,bias,0,1,1.1785
20,55,bias,0,1,1.6495
20,56,bias,0,1,0.6268000001907349
20,57,bias,1,0,0.3915
20,58,bias,0,1,0.48590000009536743
20,59,bias,0,1,1.4575
20,60,bias,1,1,0.8112999997138977
20,61,bias,0,1,0.6441999998092651
20,62,bias,1,1,0.32880000019073485
20,63,bias,0,0,1.4295
20,64,bias,0,0,0.3593000001907349
20,65,bias,1,1,0.42440000009536744
20,66,bias,1,1,0.48140000009536743
20,67,bias,1,1,0.32559999990463256
20,68,bias,1,0,0.8256999998092651
20,69,bias,0,1,0.3717999997138977
20,70,bias,0,1,0.39930000019073486
20,71,bias,1,0,0.7835
20,72,bias,1,1,0.517
20,73,bias,0,1,0.4015
20,74,bias,0,1,0.3707999997138977
20,75,bias,0,1,0.44990000009536746
20,76,bias,1,0,0.4637999997138977
20,77,bias,0,1,0.32390000009536746
20,78,bias,1,1,0.3304000000953674
20,79,bias,0,1,0.3520999999046326
20,80,bias,0,1,0.3883000001907349
20,81,bias,0,1,0.4094000000953674
20,82,bias,1,1,0.35069999980926514
20,83,bias,0,1,0.4015
20,84,bias,1,0,0.3265
20,85,bias,1,1,0.3645
20,86,bias,0,1,0.40219999980926513
20,87,bias,1,1,0.27009999990463257
20,88,bias,1,1,0.4356999998092651
20,89,bias,0,1,0.383
20,90,bias,1,0,0.4225
20,91,bias,1,1,0.3354000000953674
20,92,bias,1,0,0.406
20,93,bias,0,1,0.4125999999046326
20,94,bias,0,1,0.3673000001907349
20,95,bias,1,0,0.3984000000953674
20,96,bias,1,0,0.33819999980926513
20,97,bias,0,1,0.7707999997138977
20,98,bias,0,1,0.3992000002861023
20,99,bias,1,1,0.38159999990463256
20,100,bias,0,1,0.3976999998092651
20,101,bias,0,1,0.4220999999046326
20,102,bias,1,0,0.4139000000953674
20,103,bias,1,0,2.40089999961853
20,104,bias,0,1,0.5285999999046326
20,105,bias,0,1,0.4031000003814697
20,106,bias,1,1,0.4358000001907349
20,107,bias,1,1,0.2675
20,108,bias,1,1,0.4719000000953674
20,109,bias,1,1,0.2942999997138977
20,110,bias,0,1,0.3875
20,111,bias,0,1,0.469
20,112,bias,1,1,0.25190000009536745
20,113,bias,1,1,0.45780000019073486
20,114,bias,1,1,0.4035
20,115,bias,0,1,0.7061999998092652
20,116,bias,0,1,0.7107999997138977
20,117,bias,1,0,0.4095999999046326
20,118,bias,1,1,0.3613000001907349
20,119,bias,0,1,0.7139000000953675
20,120,bias,0,1,0.42809999990463254
20,121,bias,0,1,0.4089000000953674
20,122,bias,1,1,0.4278000001907349
20,123,bias,0,1,0.3331999998092651
20,124,bias,1,1,0.4388000001907349
20,125,bias,0,1,0.63730000019073485
20,126,bias,1,1,0.4473000001907349
20,127,bias,0,1,0.5835
20,128,bias,1,1,0.5047000002861023
20,129,bias,1,1,0.7406999998092652
20,130,bias,1,1,0.3446000003814697
20,131,bias,0,1,0.7576999998092652
20,132,bias,0,1,0.3608000001907349
20,133,bias,1,1,0.4079000000953674
20,134,bias,0,1,0.3575999999046326
20,135,bias,0,1,0.4293000001907349
20,136,bias,1,1,0.7054000000953674
20,137,bias,0,1,0.49840000009536745
20,138,bias,1,0,0.6552000002861023
20,139,bias,1,1,0.5007000002861023
20,140,bias,0,1,0.8731999998092651
20,141,bias,1,1,0.5812999997138977
20,142,bias,0,1,0.43710000038146973
20,143,bias,1,0,0.3929000000953674
20,144,bias,0,1,0.38710000038146974
23,1,bias,1,1,3.409600000023842
23,2,bias,1,1,0.6311999999880791
23,3,bias,1,1,1.778
23,4,bias,0,1,0.55
23,5,bias,0,1,0.444699999988079
23,6,bias,1,1,0.5426000000238419
23,7,bias,0,1,0.4303999999761582
23,8,bias,1,1,0.4334000000357628
23,9,bias,1,1,0.39839999997615816
23,10,bias,0,1,0.38389999997615815
23,11,bias,1,1,0.3644000000357628
23,12,bias,1,1,0.3739000000357628
23,13,bias,0,1,0.37660000002384186
23,14,bias,1,1,0.40560000002384183
23,15,bias,0,1,0.4214000000357628
23,16,bias,1,1,0.37160000002384186
23,17,bias,0,1,0.3522000000476837
23,18,bias,0,1,0.4314000000357628
23,19,bias,0,1,0.362300000011921
23,20,bias,1,0,0.7202000000476837
23,21,bias,1,0,0.7388000000119209
23,22,bias,0,1,0.43939999997615814
23,23,bias,0,1,0.3498000000119209
23,24,bias,0,1,0.4273999999761582
23,2,no_bias,0,1,1.6033000000119209
23,3,no_bias,0,1,0.4175
23,4,no_bias,0,1,0.3765
23,5,no_bias,0,1,0.4432000000476838
23,6,no_bias,1,1,0.375800000011921
23,7,no_bias,0,1,0.3648999999761582
23,8,no_bias,0,1,0.586300000011921
23,9,no_bias,0,1,0.979100000023842
23,10,no_bias,0,1,0.584
23,11,no_bias,1,0,0.8185
23,12,no_bias,1,1,0.41039999997615817
23,13,no_bias,1,1,0.5962000000476837
23,14,no_bias,1,0,0.4805
23,15,no_bias,0,1,0.34289999997615817
23,16,no_bias,1,1,0.3827000000476838
23,17,no_bias,1,1,0.8591000000238419
23,18,no_bias,1,1,0.47289999997615817
23,19,no_bias,0,1,0.6425
23,20,no_bias,1,1,0.442
23,21,no_bias,1,1,0.408
23,22,no_bias,1,1,0.3533000000119209
23,23,no_bias,0,1,0.4072999999523163
23,24,no_bias,0,1,0.46489999997615816
23,25,bias,0,1,0.6583000000119209
23,26,bias,1,1,0.3854000000357628
23,27,bias,1,1,0.32939999997615815
23,28,bias,0,1,0.3941000000238419
23,29,bias,0,1,0.3820999999642372
23,30,bias,0,1,0.362800000011921
23,31,bias,1,1,0.6465
23,32,bias,1,1,0.427699999988079
23,33,bias,1,1,0.3974000000357628
23,34,bias,0,1,0.7218000000119209
23,35,bias,1,0,0.6373999999761581
23,36,bias,1,0,0.7568000000119209
23,37,bias,1,1,0.448800000011921
23,38,bias,0,1,0.5717999999523162
23,39,bias,1,1,0.40669999998807904
23,40,bias,1,1,0.4525
23,41,bias,0,1,0.37210000002384186
23,42,bias,0,1,0.5024000000357628
23,43,bias,0,1,0.6194000000357628
23,44,bias,0,1,0.34969999998807905
23,45,bias,0,1,0.36019999998807906
23,46,bias,0,1,0.3729000000357628
23,47,bias,1,1,0.3960999999642372
23,48,bias,1,1,0.361199999988079
23,25,no_bias,1,1,0.6334000000357628
23,26,no_bias,0,1,0.5633000000119209
23,27,no_bias,1,1,1.4468999999761578
23,28,no_bias,0,1,1.344
23,29,no_bias,0,1,0.443
23,30,no_bias,0,1,0.46569999998807904
23,31,no_bias,1,1,0.3805
23,32,no_bias,1,1,0.3655
23,33,no_bias,0,1,0.3742000000476837
23,34,no_bias,0,0,1.779899999976158
23,35,no_bias,0,1,0.3961000000238419
23,36,no_bias,1,1,0.376199999988079
23,37,no_bias,0,1,0.476699999988079
23,38,no_bias,0,0,0.3745
23,39,no_bias,1,1,0.366800000011921
23,40,no_bias,0,1,0.302
23,41,no_bias,0,1,0.663
23,42,no_bias,1,1,0.39439999997615816
23,43,no_bias,1,1,0.35769999998807905
23,44,no_bias,1,1,0.3777999999523163
23,45,no_bias,1,0,0.39539999997615816
23,46,no_bias,0,1,0.39589999997615816
23,47,no_bias,1,0,0.480699999988079
23,48,no_bias,1,1,0.3985
23,49,no_bias,0,1,1.1820999999642372
23,50,no_bias,1,1,0.44939999997615815
23,51,no_bias,1,1,1.207100000023842
23,52,no_bias,1,1,0.3982000000476837
23,53,no_bias,0,1,0.8575999999642372
23,54,no_bias,0,1,0.45470000004768374
23,55,no_bias,1,1,0.39719999998807903
23,56,no_bias,0,0,0.6235
23,57,no_bias,0,1,0.4748999999761581
23,58,no_bias,0,1,0.35960000002384185
23,59,no_bias,1,0,0.3545
23,60,no_bias,1,0,0.3850999999642372
23,61,no_bias,1,0,0.5085
23,62,no_bias,1,1,0.361199999988079
23,63,no_bias,0,1,0.398300000011921
23,64,no_bias,1,1,0.39719999998807903
23,65,no_bias,0,1,0.402800000011921
23,66,no_bias,0,1,0.3817000000476838
23,67,no_bias,0,0,0.4868999999761581
23,68,no_bias,1,1,0.37510000002384186
23,69,no_bias,0,1,0.37410000002384186
23,70,no_bias,0,1,0.34819999998807905
23,71,no_bias,1,1,0.3712999999523163
23,72,no_bias,1,1,0.421199999988079
23,73,no_bias,1,1,0.8226000000238418
23,74,no_bias,1,1,0.6701999999880791
23,75,no_bias,0,1,0.9561999999880793
23,76,no_bias,1,0,0.48160000002384185
23,77,no_bias,1,0,0.8635
23,78,no_bias,1,1,0.37410000002384186
23,79,no_bias,1,1,0.44360000002384187
23,80,no_bias,1,1,0.532800000011921
23,81,no_bias,1,0,1.1755
23,82,no_bias,0,1,0.845300000011921
23,83,no_bias,0,1,0.360300000011921
23,84,no_bias,0,1,0.32780000001192094
23,85,no_bias,1,1,0.3525
23,86,no_bias,0,1,0.33809999996423723
23,87,no_bias,0,1,0.63
23,88,no_bias,1,1,0.38
23,89,no_bias,0,1,0.359
23,90,no_bias,0,1,0.505699999988079
23,91,no_bias,1,0,0.3725
23,92,no_bias,0,1,0.3737000000476837
23,93,no_bias,0,1,0.3418000000119209
23,94,no_bias,0,1,0.382300000011921
23,95,no_bias,0,1,0.3637000000476837
23,96,no_bias,1,0,0.5563000000119209
23,49,bias,0,1,1.4634000000357628
23,50,bias,0,1,0.377300000011921
23,51,bias,1,0,0.417699999988079
23,52,bias,1,0,0.341
23,53,bias,1,1,0.361800000011921
23,54,bias,1,1,0.341
23,55,bias,1,0,0.2848000000119209
23,56,bias,1,0,0.418
23,57,bias,0,1,0.292
23,58,bias,1,1,0.2803000000119209
23,59,bias,0,1,0.3281000000238419
23,60,bias,0,1,0.33389999997615816
23,61,bias,0,0,0.34919999998807905
23,62,bias,0,1,0.3285999999642372
23,63,bias,1,0,0.5713999999761581
23,65,bias,0,1,0.5536999999880791
23,66,bias,1,0,0.3745
23,67,bias,1,1,0.426300000011921
23,68,bias,0,1,0.8898999999761581
23,69,bias,0,1,2.050899999976158
23,70,bias,1,1,0.375300000011921
23,71,bias,0,1,0.3265
23,72,bias,0,1,0.3735
23,97,no_bias,0,1,0.9351999999880792
23,98,no_bias,0,1,0.4360999999642372
23,99,no_bias,1,1,0.361699999988079
23,100,no_bias,1,1,0.39620000004768374
23,101,no_bias,1,1,0.393300000011921
23,102,no_bias,1,1,0.3735
23,103,no_bias,1,1,0.3624000000357628
23,104,no_bias,1,1,0.42210000002384185
23,105,no_bias,0,1,0.4065
23,106,no_bias,1,1,0.4195999999642372
23,107,no_bias,0,1,0.3085
23,108,no_bias,0,1,0.4102999999523163
23,109,no_bias,1,1,0.40930000001192096
23,110,no_bias,1,1,0.40519999998807904
23,111,no_bias,0,1,0.3857999999523163
23,112,no_bias,0,1,0.3749000000357628
23,113,no_bias,1,1,0.389199999988079
23,114,no_bias,1,1,0.3262999999523163
23,115,no_bias,0,1,0.4052999999523163
23,116,no_bias,1,1,0.372800000011921
23,117,no_bias,0,1,0.33230000001192095
23,118,no_bias,0,1,0.308
23,119,no_bias,0,1,0.3936000000238419
23,120,no_bias,0,1,0.38689999997615815
23,73,bias,0,1,0.5665
23,74,bias,1,0,0.7665
23,75,bias,1,0,0.45419999998807903
