cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
left,left,,,,,0,58,58,10,0.014511289991787635,1.0145112899917876,556.3997041000111,None,556.755468000003,None,557.7545812000026,None,561.7677600000025,None,561.7677600000025,None,f,0.383018099993933,561.7677600000025,None,562.1672254000005,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,59,59,64,0.01372378999076318,1.0137237899907632,563.6433344000106,None,563.7490878000099,None,564.7482835999981,None,568.1622537000076,None,568.1622537000076,None,j,0.6057178999908501,568.1622537000076,None,568.7949240000016,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,60,60,2,0.014136190002318472,1.0141361900023185,570.2709674000071,None,570.6266151000018,None,571.625638700003,None,575.639152600008,None,575.639152600008,None,f,0.4516328000026988,575.639152600008,None,576.1217246000015,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,61,61,45,0.013866389985196292,1.0138663899851963,577.5984121000074,None,577.9535481000057,None,578.9525826000026,None,583.4656545000034,None,583.4656545000034,None,j,0.557947499997681,583.4656545000034,None,584.0481906000059,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,62,62,26,0.014383989997440949,1.014383989997441,585.5240564999986,None,586.3295666000049,None,587.3285945000098,None,591.3420282000006,None,591.3420282000006,None,j,0.39278039999771863,591.3420282000006,None,591.7583188999997,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,63,63,56,0.013774390012258664,1.0137743900122587,593.233243900002,None,593.3402281000017,None,594.3393502000108,None,599.3517231000005,None,599.3517231000005,None,j,0.670143299998017,599.3517231000005,None,600.050954899998,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,right,,,,,0,64,64,35,0.014619689987739548,1.0146196899877395,601.5255202000117,None,602.7320081000071,None,603.7310224000103,None,607.7445274000056,None,607.7445274000056,None,f,0.3910087999975076,607.7445274000056,None,608.1606976000039,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,65,65,31,0.014140389990643598,1.0141403899906436,609.6350239000021,None,609.7424625999993,None,610.7418387000071,None,614.7549857000122,None,614.7549857000122,None,j,0.4288325999950757,614.7549857000122,None,615.2044901000045,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,66,66,12,0.013872589988750406,1.0138725899887504,616.6793654000066,None,617.036210300008,None,618.0351584000018,None,621.4492031000118,None,621.4492031000118,None,f,0.4092873000045074,621.4492031000118,None,621.8819489000016,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,67,67,4,0.013885590014979243,1.0138855900149792,623.3577209000068,None,624.1633064000052,None,625.1624196000048,None,630.174986500002,None,630.174986500002,None,j,0.862427200001548,630.174986500002,None,631.0573128000105,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,68,68,21,0.01462249000906013,1.0146224900090601,632.5314263000037,None,633.3385420999984,None,634.3376579000033,None,639.3502436999988,None,639.3502436999988,None,j,0.41181769999093376,639.3502436999988,None,639.7829410999984,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,69,69,40,0.014362789996084757,1.0143627899960848,641.2578827000107,None,641.3648682000057,None,642.3640019000013,None,646.3774903000012,None,646.3774903000012,None,j,0.571382199996151,646.3774903000012,None,646.9767135000002,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,left,,,,,0,70,70,39,0.014206389983883128,1.0142063899838831,648.4519186000107,None,648.8085580000043,None,649.8075450000033,None,654.8200643000018,None,654.8200643000018,None,j,0.49883710000722203,654.8200643000018,None,655.3360060999985,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
