cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,dots_keyboard_response.rt,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
none,left,,,,,0,78,78,56,0.014551929998560809,1.0145519299985608,728.3173521999997,None,728.4257058000076,None,729.4247858000017,None,732.8387688000075,None,732.8387688000075,None,j,732.8387688000075,None,733.2216459000047,None,0.3541858999960823,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,right,,,,,0,79,79,35,0.014643329996033572,1.0146433299960336,734.6946522000071,None,734.8035587000049,None,735.8023469000036,None,739.815806300001,None,739.815806300001,None,f,739.815806300001,None,740.1819446000009,None,0.34905479999724776,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,0,80,58,0.014067529991734773,1.0140675299917348,741.6569925999938,None,742.4633036000014,None,743.4624373999977,None,747.9752814999956,None,747.9752814999956,None,f,747.9752814999956,None,748.2749820000026,None,0.2698257000010926,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,1,81,25,0.013650730004883371,1.0136507300048834,749.7508864999982,None,749.8569990999968,None,750.8560380999988,None,755.3689894999989,None,755.3689894999989,None,j,755.3689894999989,None,755.8017927000037,None,0.41134380000585224,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,2,82,8,0.014262030003010295,1.0142620300030103,757.2764039000031,None,757.6334972000041,None,758.6326905000024,None,763.6453048999974,None,763.6453048999974,None,f,763.6453048999974,None,763.9612525999983,None,0.30044510000152513,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,3,83,11,0.01497832998575177,1.0149783299857518,765.4351424000051,None,766.6424913999945,None,767.6413983999955,None,771.0553198999987,None,771.0553198999987,None,f,771.0553198999987,None,771.3883253999957,None,0.31239219999406487,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,4,84,69,0.014445129985688254,1.0144451299856883,772.8626741000044,None,773.2201895000035,None,774.2192233999958,None,779.2314843000058,None,779.2314843000058,None,j,779.2314843000058,None,779.5979241000023,None,0.3483304999972461,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,5,85,48,0.014180030018906109,1.014180030018906,781.0731398000062,None,781.1795725999982,None,782.1788380000071,None,786.6917815000052,None,786.6917815000052,None,j,786.6917815000052,None,787.1409238000051,None,0.421578599998611,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,6,86,79,0.013874929994926788,1.0138749299949268,788.6172878999932,None,788.723490999997,None,789.7220018999942,None,793.7355134999962,None,793.7355134999962,None,f,793.7355134999962,None,794.3348050000059,None,0.5831520999927307,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,right,,,,,1,7,87,34,0.014416630001505837,1.0144166300015058,795.8100085000042,None,796.6161696000054,None,797.6152168999979,None,802.1281921000045,None,802.1281921000045,None,f,802.1281921000045,None,802.4777778999996,None,0.33201919999555685,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,8,88,14,0.014283330005127937,1.014283330005128,803.9536297000013,None,805.1587848000054,None,806.1577555999975,None,811.1706024000014,None,811.1706024000014,None,f,811.1706024000014,None,811.5199846000032,None,0.3238641999923857,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,9,89,50,0.014431529998546466,1.0144315299985465,812.995755099997,None,813.1020040000003,None,814.1007250999974,None,817.5149713999999,None,817.5149713999999,None,f,817.5149713999999,None,817.9975609999965,None,0.46066029999929015,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,10,90,44,0.014593130006687716,1.0145931300066877,819.4723524000001,None,820.6786132999987,None,821.6779118999984,None,825.091430600005,None,825.091430600005,None,f,825.091430600005,None,825.4411218000023,None,0.32063539999944624,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,right,,,,,1,11,91,35,0.013787529998808168,1.0137875299988082,826.9161367000052,None,827.2726230999979,None,828.2717879999982,None,832.2855908000056,None,832.2855908000056,None,f,832.2855908000056,None,832.7511909000023,None,0.43587709999701474,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,12,92,7,0.014376129998709075,1.014376129998709,834.2257468000025,None,834.5830897999986,None,835.5821434999962,None,839.595465499995,None,839.595465499995,None,f,839.595465499995,None,840.0615591999958,None,0.4396763999975519,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,13,93,2,0.01418422999267932,1.0141842299926793,841.5370666999952,None,842.7428497000074,None,843.7416653999971,None,848.7542155999981,None,848.7542155999981,None,f,848.7542155999981,None,849.1038569999946,None,0.3196096000028774,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,14,94,3,0.014362529982463457,1.0143625299824635,850.5771028000017,None,850.9357496000011,None,851.9348901000048,None,855.9478417000064,None,855.9478417000064,None,f,855.9478417000064,None,856.2309722000064,None,0.26146150000568014,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,15,95,59,0.013772630016319454,1.0137726300163195,857.7070148000057,None,858.0627233999985,None,859.061838499998,None,863.0751237999939,None,863.0751237999939,None,j,863.0751237999939,None,863.4246915999975,None,0.32424400000309106,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,16,96,10,0.013901429992984049,1.013901429992984,864.8994455000065,None,865.7062817999977,None,866.7049179000023,None,871.717808500005,None,871.717808500005,None,f,871.717808500005,None,872.0172928999964,None,0.269757700007176,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,17,97,52,0.014174129988532513,1.0141741299885325,873.4923570999963,None,873.8487497000024,None,874.847961499996,None,878.8614906000003,None,878.8614906000003,None,f,878.8614906000003,None,879.2608489999984,None,0.38053920000675134,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,18,98,31,0.014555129979271442,1.0145551299792714,880.7353488999943,None,880.8431098000001,None,881.8420532000018,None,886.8542276999942,None,886.8542276999942,None,j,886.8542276999942,None,887.2371214000013,None,0.3506879000051413,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,left,,,,,1,19,99,38,0.014581030001863837,1.0145810300018638,888.712010999996,None,889.5186626000068,None,890.5175564999954,None,893.9314920000033,None,893.9314920000033,None,j,893.9314920000033,None,894.2642571000033,None,0.30779900000197813,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,20,100,78,0.014443330015637912,1.014443330015638,895.7398312000005,None,896.5456814000063,None,897.5449974000076,None,900.9589897999977,None,900.9589897999977,None,j,900.9589897999977,None,901.2752254999941,None,0.29648760000418406,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,21,101,4,0.01464652999129612,1.0146465299912961,902.7492709999933,None,902.8568704000063,None,903.8563080000022,None,907.8695310000039,None,907.8695310000039,None,f,907.8695310000039,None,908.2689615999989,None,0.3726345999893965,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,22,102,16,0.01489532999403309,1.014895329994033,909.7443042999948,None,910.1007186000061,None,911.0995585000055,None,916.1124801999977,None,916.1124801999977,None,j,916.1124801999977,None,916.5615662000055,None,0.4237734999915119,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,23,103,23,0.014132729993434623,1.0141327299934346,918.0366241000011,None,918.3931788000045,None,919.3922754999949,None,923.9052209000074,None,923.9052209000074,None,f,923.9052209000074,None,924.2219666000019,None,0.29677539999829605,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,24,104,51,0.014358629981870763,1.0143586299818708,925.6955968999973,None,926.5030406000005,None,927.5022643999982,None,931.5155126000027,None,931.5155126000027,None,j,931.5155126000027,None,931.8815844000055,None,0.3349374999961583,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,25,105,75,0.014405229972908273,1.0144052299729083,933.3557085000066,None,933.4636261999985,None,934.4627814999985,None,939.4749766000023,None,939.4749766000023,None,f,939.4749766000023,None,939.824817700006,None,0.32856619999802206,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,26,106,29,0.014142129992251284,1.0141421299922513,941.3006155000039,None,941.6565378999949,None,942.6554321000003,None,947.1682918000006,None,947.1682918000006,None,j,947.1682918000006,None,947.5181172000011,None,0.319724100001622,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,27,107,1,0.01418053000816144,1.0141805300081614,948.9933085999946,None,949.7993266999983,None,950.7983876000071,None,955.311363700006,None,955.311363700006,None,f,955.311363700006,None,955.6440958000021,None,0.30610250000609085,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,28,108,5,0.01402813001186587,1.0140281300118659,957.1196404000075,None,957.4797244999936,None,958.4751164000045,None,963.4874236000032,None,963.4874236000032,None,f,963.4874236000032,None,963.7704702000046,None,0.2647131999983685,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,29,109,9,0.014000130002386868,1.0140001300023869,965.2466879999993,None,966.0517809000012,None,967.0508950000076,None,970.4646622,None,970.4646622,None,f,970.4646622,None,970.8475184999988,None,0.35800940000626724,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,30,110,60,0.014180329977534711,1.0141803299775347,972.3223555000004,None,972.6795780999964,None,973.6786750000028,None,977.0924611999944,None,977.0924611999944,None,f,977.0924611999944,None,977.4420837000071,None,0.3250237000029301,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,right,,,,,1,31,111,32,0.01405082999553997,1.01405082999554,978.9180804000061,None,979.0238244000066,None,980.0231246000039,None,984.5359729000047,None,984.5359729000047,None,j,984.5359729000047,None,984.8356124999991,None,0.2771229000063613,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,32,112,77,0.014663230002042837,1.0146632300020428,986.3106155999994,None,987.1167061000015,None,988.1158684999973,None,993.1284561000066,None,993.1284561000066,None,j,993.1284561000066,None,993.5278112999949,None,0.36975369999709073,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,33,113,46,0.01472422998631373,1.0147242299863137,995.0024531999952,None,996.2087101999932,None,997.2078928999981,None,1002.2203800999996,None,1002.2203800999996,None,f,1002.2203800999996,None,1002.6534460999974,None,0.414926799989189,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,34,114,47,0.014024830001289956,1.01402483000129,1004.1290235000051,None,1004.2354049999994,None,1005.2342792999989,None,1009.7475719000067,None,1009.7475719000067,None,j,1009.7475719000067,None,1010.3132212000055,None,0.5398565000068629,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,35,115,13,0.014312230006908067,1.014312230006908,1011.7898520000017,None,1012.9942491999973,None,1013.9932560000016,None,1018.0067316000059,None,1018.0067316000059,None,f,1018.0067316000059,None,1018.4061946000002,None,0.38012060000619385,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,36,116,0,0.014000129987834953,1.014000129987835,1019.8820223999937,None,1019.9880751000019,None,1020.9872440000036,None,1025.999916700006,None,1025.999916700006,None,f,1025.999916700006,None,1026.3161300000065,None,0.3009079000039492,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,37,117,12,0.014404430010472424,1.0144044300104724,1027.790995000003,None,1028.147982800001,None,1029.1468758999981,None,1033.1600561999949,None,1033.1600561999949,None,f,1033.1600561999949,None,1033.5094796000049,None,0.3186740999954054,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,38,118,49,0.014272730011725798,1.0142727300117258,1034.985801600007,None,1035.341388300003,None,1036.3404098000028,None,1041.352952000001,None,1041.352952000001,None,f,1041.352952000001,None,1041.719299400007,None,0.3466496000037296,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,39,119,24,0.014379529995494522,1.0143795299954945,1043.1934305000032,None,1043.3012280999974,None,1044.3001559999975,None,1049.312802200002,None,1049.312802200002,None,j,1049.312802200002,None,1050.5949383999978,None,1.253331400002935,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,40,120,20,0.014254930007155053,1.014254930007155,1052.0705104999943,None,1053.2758979000064,None,1054.274968400001,None,1058.7878706000047,None,1058.7878706000047,None,j,1058.7878706000047,None,1059.2208752000006,None,0.40765370000735857,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,41,121,42,0.014392029988812283,1.0143920299888123,1060.6952882000041,None,1061.0522952000028,None,1062.0515270000033,None,1066.0647144999966,None,1066.0647144999966,None,j,1066.0647144999966,None,1066.514319599999,None,0.4304135000129463,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,42,122,76,0.014538729985360987,1.014538729985361,1067.988499500003,None,1068.7957166999986,None,1069.7947303999972,None,1074.3075124000025,None,1074.3075124000025,None,f,1074.3075124000025,None,1074.6238310000044,None,0.28901110000151675,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,43,123,43,0.015003629989223555,1.0150036299892236,1076.0982035000052,None,1077.3049646,None,1078.3039500000014,None,1081.7177628000063,None,1081.7177628000063,None,j,1081.7177628000063,None,1082.1007932000066,None,0.3639629999961471,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,left,,,,,1,44,124,37,0.013908930006437004,1.013908930006437,1083.5765382999962,None,1083.9323799999984,None,1084.9318071000016,None,1088.3453922000044,None,1088.3453922000044,None,j,1088.3453922000044,None,1088.7783391999983,None,0.40881680000165943,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,45,125,57,0.01399312999274116,1.0139931299927412,1090.2545479999972,None,1090.6099921999994,None,1091.6088553000009,None,1096.1220752999943,None,1096.1220752999943,None,f,1096.1220752999943,None,1096.5046660999942,None,0.36589939999976195,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,46,126,21,0.014173829986248165,1.0141738299862482,1097.980417400002,None,1098.7860636999976,None,1099.785315999994,None,1104.7977250999975,None,1104.7977250999975,None,j,1104.7977250999975,None,1105.097332499994,None,0.27302019999478944,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,47,127,74,0.014287430007243529,1.0142874300072435,1106.5733471999993,None,1106.9289819999976,None,1107.9282456999936,None,1111.941768699995,None,1111.941768699995,None,j,1111.941768699995,None,1112.4908167999965,None,0.5202094999986002,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,48,128,67,0.014669329990283586,1.0146693299902836,1113.9651999000052,None,1114.772442600006,None,1115.7714935999975,None,1119.1853629999969,None,1119.1853629999969,None,f,1119.1853629999969,None,1119.4846639000025,None,0.2822101999918232,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,right,,,,,1,49,129,33,0.014909830002579838,1.0149098300025798,1120.9587524999952,None,1122.1658902000054,None,1123.1649842000043,None,1126.5786529000034,None,1126.5786529000034,None,f,1126.5786529000034,None,1127.0281299000053,None,0.43134009999630507,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,50,130,45,0.014112129996647127,1.0141121299966471,1128.502557800006,None,1129.7090558000054,None,1130.7084046999953,None,1134.7216334999976,None,1134.7216334999976,None,f,1134.7216334999976,None,1135.0380794999946,None,0.2859788999921875,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,51,131,65,0.014077030005864799,1.0140770300058648,1136.5134360999946,None,1137.3193446000078,None,1138.318430600004,None,1142.3314681000047,None,1142.3314681000047,None,f,1142.3314681000047,None,1142.6813961000007,None,0.3245515000016894,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,left,,,,,1,52,132,39,0.014100230007898062,1.014100230007898,1144.1565318000066,None,1145.3624025000026,None,1146.3611686000077,None,1149.7752578999934,None,1149.7752578999934,None,j,1149.7752578999934,None,1150.1079313999944,None,0.3084326999960467,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,53,133,63,0.014282429998274893,1.014282429998275,1151.5829518999963,None,1152.789078700007,None,1153.7879493000073,None,1157.8016208000045,None,1157.8016208000045,None,f,1157.8016208000045,None,1159.0338476000034,None,1.209130199989886,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,54,134,19,0.014376829989487305,1.0143768299894873,1160.5093504999968,None,1160.8653396000009,None,1161.8643901000032,None,1166.3774405000004,None,1166.3774405000004,None,j,1166.3774405000004,None,1166.7770124999952,None,0.383397799989325,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,55,135,27,0.014269029983552173,1.0142690299835522,1168.2524896999967,None,1168.608719099997,None,1169.6078173999995,None,1174.620429100003,None,1174.620429100003,None,j,1174.620429100003,None,1174.9866872999992,None,0.3483855999947991,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,56,136,61,0.014387429997441359,1.0143874299974414,1176.4614231000014,None,1177.2677816000069,None,1178.266821600002,None,1181.6806077999936,None,1181.6806077999936,None,j,1181.6806077999936,None,1182.030382099998,None,0.32766070000070613,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,57,137,64,0.013483629998518154,1.0134836299985182,1183.506304399998,None,1183.6120033000043,None,1184.6111979999987,None,1189.623983700003,None,1189.623983700003,None,f,1189.623983700003,None,1189.9068144000048,None,0.26209940000262577,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,58,138,6,0.013926829982665367,1.0139268299826654,1191.3824546999967,None,1191.4884762000002,None,1192.4876365999953,None,1197.500209699996,None,1197.500209699996,None,f,1197.500209699996,None,1197.7666526999965,None,0.2465529999899445,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,59,139,66,0.01448583000455983,1.0144858300045598,1199.2396564999945,None,1200.0479843000066,None,1201.0472791000066,None,1206.059416300006,None,1206.059416300006,None,f,1206.059416300006,None,1206.4089940999984,None,0.3304857000039192,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,60,140,54,0.014419330007513054,1.014419330007513,1207.8848544000066,None,1208.6901983999996,None,1209.689328499997,None,1214.202386200006,None,1214.202386200006,None,j,1214.202386200006,None,1214.5018947000062,None,0.2712039000034565,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,61,141,55,0.013639929980854504,1.0136399299808545,1215.9781674999977,None,1216.0839687999978,None,1217.0828540999937,None,1221.0963670000056,None,1221.0963670000056,None,j,1221.0963670000056,None,1221.4127841000009,None,0.2857640000001993,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,62,142,28,0.014101730004767887,1.0141017300047679,1222.888648799999,None,1223.6938446999993,None,1224.6930848000047,None,1229.7056155000028,None,1229.7056155000028,None,j,1229.7056155000028,None,1229.9716915000026,None,0.23726429999805987,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,left,,,,,1,63,143,36,0.014253229994210415,1.0142532299942104,1231.4471396000008,None,1231.5535519999976,None,1232.5528596000077,None,1236.5660102999973,None,1236.5660102999973,None,j,1236.5660102999973,None,1237.0324228999962,None,0.4502591000054963,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,64,144,72,0.013476230000378564,1.0134762300003786,1238.5078470000008,None,1238.6140007000067,None,1239.6131984999956,None,1243.0270791999938,None,1243.0270791999938,None,j,1243.0270791999938,None,1243.3267301000014,None,0.27250809999532066,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,65,145,62,0.013806629998725839,1.0138066299987258,1244.802328100006,None,1246.007811699994,None,1247.0067520000011,None,1250.4210277999955,None,1250.4210277999955,None,f,1250.4210277999955,None,1250.7038216000074,None,0.25205159999313764,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,66,146,22,0.014759329991647974,1.014759329991648,1252.1780563000066,None,1252.2854024999979,None,1253.2845608000061,None,1257.7978347000026,None,1257.7978347000026,None,j,1257.7978347000026,None,1258.1638363999955,None,0.3462786000018241,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,67,147,26,0.01437092998821754,1.0143709299882175,1259.6399665000063,None,1259.745822099998,None,1260.7450590999943,None,1265.757355099995,None,1265.757355099995,None,j,1265.757355099995,None,1266.0237956000055,None,0.24933859999873675,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,68,148,53,0.013786329989670776,1.0137863299896708,1267.4988212000026,None,1267.6056337000045,None,1268.6048169999995,None,1272.6182988999935,None,1272.6182988999935,None,f,1272.6182988999935,None,1272.9841232000035,None,0.34388879999460187,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,69,149,56,0.014343430011649616,1.0143434300116496,1274.4575751999946,None,1275.6651723999967,None,1276.664224299995,None,1281.1771980000049,None,1281.1771980000049,None,f,1281.1771980000049,None,1281.4602173000021,None,0.2617593000031775,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,70,150,73,0.014743530002306215,1.0147435300023062,1282.935056000002,None,1283.741534300003,None,1284.7407925000007,None,1289.253726199997,None,1289.253726199997,None,f,1289.253726199997,None,1289.5198456999933,None,0.24731040000915527,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,71,151,71,0.014023129973793402,1.0140231299737934,1290.9963113999984,None,1291.801244400005,None,1292.800456500001,None,1296.8134982000047,None,1296.8134982000047,None,j,1296.8134982000047,None,1297.1467743999965,None,0.3034355999989202,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,72,152,40,0.013955129994428717,1.0139551299944287,1298.6217558000062,None,1299.4277914999984,None,1300.4271819999994,None,1304.9399635000009,None,1304.9399635000009,None,j,1304.9399635000009,None,1305.405990500003,None,0.44301229999109637,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,73,153,68,0.013804029993480071,1.01380402999348,1306.8813744000072,None,1308.087001699998,None,1309.0859322000033,None,1314.0985547000018,None,1314.0985547000018,None,j,1314.0985547000018,None,1314.348231099997,None,0.2341177000052994,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,left,,,,,1,74,154,41,0.014615230000345036,1.014615230000345,1315.8233391999966,None,1315.9299220999965,None,1316.9292833000072,None,1321.4419720000005,None,1321.4419720000005,None,j,1321.4419720000005,None,1321.9250851999968,None,0.4527869000012288,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,75,155,18,0.013970030006021261,1.0139700300060213,1323.4006068000017,None,1323.7566248999938,None,1324.7557652999967,None,1328.7690726,None,1328.7690726,None,j,1328.7690726,None,1329.1186752000067,None,0.33362320000014734,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,76,156,17,0.014708529997733422,1.0147085299977334,1330.5947097000026,None,1331.4001009000058,None,1332.398971100003,None,1335.8132143999974,None,1335.8132143999974,None,j,1335.8132143999974,None,1336.146020100001,None,0.301333399998839,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
right,right,,,,,1,77,157,30,0.014934429986169562,1.0149344299861696,1337.6213945000054,None,1338.427470499999,None,1339.4262369000062,None,1344.4390114999987,None,1344.4390114999987,None,j,1344.4390114999987,None,1344.7219664000004,None,0.26426579999679234,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
none,right,,,,,1,78,158,70,0.013970429994515143,1.0139704299945151,1346.1976064000046,None,1346.5533107999945,None,1347.552707499999,None,1352.565142899999,None,1352.565142899999,None,j,1352.565142899999,None,1352.9479829000047,None,0.3595583999995142,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
left,left,,,,,1,79,159,15,0.014402429995243438,1.0144024299952434,1354.4223053000023,None,1355.2292452999973,None,1356.2282820999972,None,1359.6428667,None,1359.6428667,None,f,1359.6428667,None,1360.0751237000077,None,0.4093525999924168,,,,,,,sb,2022_Mar_06_0746,rdk-discrimination,2021.2.3,60.11544570619985,
