cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
left,left,,,,,1,23,103,5,0.012422669911757112,1.0124226699117571,958.1697198000038,None,958.2733347999165,None,959.2732957999688,None,964.2760725999251,None,964.2760725999251,None,None,,964.2760725999251,None,965.7796378999483,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,1,24,104,13,0.014362070010975003,1.014362070010975,967.2696784000145,None,968.073435899918,None,969.0732546999352,None,973.0767576999497,None,973.0767576999497,None,f,1.1435908999992535,973.0767576999497,None,974.2529003999662,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,25,105,59,0.012415769975632429,1.0124157699756324,975.7355124999303,None,976.5399208000163,None,977.5401400999399,None,982.5417501999764,None,982.5417501999764,None,f,1.001663599978201,982.5417501999764,None,983.560043699923,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,1,26,106,18,0.012874069856479764,1.0128740698564798,985.0519081999082,None,986.2588322999654,None,987.2569005999248,None,991.7586816999828,None,991.7586816999828,None,j,1.3946317000081763,991.7586816999828,None,993.1756511999993,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,27,107,74,0.012599469977431,1.012599469977431,994.6708298999583,None,995.8730763999047,None,996.8732778999256,None,1000.2742596999742,None,1000.2742596999742,None,f,1.2451401998987421,1000.2742596999742,None,1001.5532883999404,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,28,108,72,0.012919069849886,1.012919069849886,1003.0358166999649,None,1004.2399763999274,None,1005.2397744000191,None,1008.6416120999493,None,1008.6416120999493,None,None,,1008.6416120999493,None,1010.1456959999632,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,29,109,51,0.014685769914649427,1.0146857699146494,1011.6350121999858,None,1011.9897111000028,None,1012.9897837999742,None,1017.4909278999548,None,1017.4909278999548,None,f,0.8780562999891117,1017.4909278999548,None,1018.3996599999955,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,1,30,110,9,0.012679170002229512,1.0126791700022295,1019.8852480999194,None,1021.0894857000094,None,1022.0896727999207,None,1026.5906953999074,None,1026.5906953999074,None,f,0.9097584000555798,1026.5906953999074,None,1027.5228778999299,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,31,111,61,0.012846169993281364,1.0128461699932814,1029.0038517999928,None,1029.3562910999171,None,1030.3563422999578,None,1034.8590592999244,None,1034.8590592999244,None,j,1.352790299919434,1034.8590592999244,None,1036.241591500002,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,32,112,55,0.012826770078390837,1.0128267700783908,1037.7351763999322,None,1037.8403157999273,None,1038.839585699956,None,1043.340656699962,None,1043.340656699962,None,f,1.2618737999582663,1043.340656699962,None,1044.6239326999057,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
