trial,ID,cue,direction,response,rt,choice,correct,condition,mean_C,sd_C,trial_type
1798,SR,none,right,0,0.6526900999015197,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1799,SR,right,right,0,0.8613023000070825,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1800,SR,left,left,0,0.9048586999997495,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1801,SR,none,right,1,0.9865457999985664,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1802,SR,none,right,0,1.0525473000016063,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1803,SR,none,right,0,0.7693725000135601,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1804,SR,right,right,0,0.7266448000445962,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1805,SR,none,right,0,0.6996157000539824,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1806,SR,none,left,0,0.8269865999463946,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1807,SR,none,left,0,1.0985958999954164,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1808,SR,right,right,1,0.7309142000740394,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1809,SR,none,left,1,1.0334558000322431,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1810,SR,right,right,1,0.7448772999923676,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1811,SR,none,left,0,0.7386244999943301,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1812,SR,none,left,1,1.0476335999555886,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1813,SR,left,left,0,0.7613570999819785,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1814,SR,none,right,1,0.6558831000002101,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1815,SR,right,right,0,1.2216457999311388,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1816,SR,none,right,0,1.058632200001739,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1817,SR,left,left,1,1.0967698999447748,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1818,SR,right,right,1,0.7779572000727057,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1819,SR,none,right,0,0.8823580000316724,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1820,SR,none,left,0,1.2936549000442028,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1821,SR,none,right,1,1.105765699991025,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1822,SR,none,left,0,0.9709345999872312,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1823,SR,none,right,1,0.79518590006046,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1824,SR,right,right,1,0.5545624999795109,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1825,SR,left,right,0,0.4909574999473989,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
1826,SR,left,left,0,0.7468088999157771,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1827,SR,right,right,1,1.0534157999791205,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1828,SR,none,left,1,0.6370960000203922,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1829,SR,left,left,0,0.9429198000580072,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1830,SR,left,left,0,0.6772074999753386,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1831,SR,none,left,0,0.8537145000882447,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1832,SR,left,right,1,0.9152842999901624,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1833,SR,left,left,0,0.8844813000177965,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1834,SR,left,left,1,0.9009830000577496,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1835,SR,right,right,0,0.9702131999656558,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1836,SR,right,right,0,0.9363812999799848,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1837,SR,none,right,0,1.269544400041923,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1838,SR,none,left,0,1.143067500088364,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1839,SR,none,left,1,0.9952485000248998,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1840,SR,none,right,0,0.6526276000076905,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1841,SR,none,right,0,0.9608171000145376,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1842,SR,none,right,1,0.9018164000008256,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1843,SR,right,left,1,0.8073896000860259,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
1844,SR,none,left,0,0.6374829999404028,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1845,SR,left,right,0,0.7771417000330985,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
1846,SR,none,left,0,0.9006201000884175,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1847,SR,none,right,0,0.8446339999791235,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1848,SR,right,right,1,0.9502838999032974,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1849,SR,none,left,0,0.9019544000038876,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1850,SR,none,right,0,0.8948700000764802,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1851,SR,none,left,0,1.055791600025259,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1852,SR,none,right,1,0.9167847000062466,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1853,SR,left,left,0,1.0440081999404356,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1854,SR,right,right,0,0.686557300039567,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1855,SR,none,left,0,0.9632703000679612,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1856,SR,none,right,0,0.9194457000121474,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1857,SR,right,right,0,0.9298656000755728,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1858,SR,none,left,0,0.928672599955462,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1859,SR,none,right,1,0.80928040004801,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1860,SR,none,right,1,1.023702000034973,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1861,SR,none,left,0,1.0161397999618202,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1862,SR,right,right,1,0.7249016999267042,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1863,SR,none,left,0,0.8706820000661537,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1864,SR,right,right,1,0.9677919000387192,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1865,SR,none,left,0,0.8089730000356212,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1866,SR,left,right,0,0.8235303000546992,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
1867,SR,none,right,1,0.9231655000476168,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1868,SR,right,right,0,1.0376036000670863,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1869,SR,none,left,0,1.0565265999175608,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1870,SR,right,left,0,1.0209661999251691,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1871,SR,right,right,1,1.1381201000185683,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1872,SR,none,left,0,0.8624319999944419,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1873,SR,none,left,0,0.988304500002414,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1874,SR,none,right,0,1.016361799906008,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1875,SR,none,left,0,1.0098483000183478,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1876,SR,right,right,1,0.8459792999783531,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1877,SR,right,right,0,0.8855203000130132,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1878,SR,left,left,0,0.7925190000096336,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1879,SR,left,left,0,0.8672996000386775,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1880,SR,none,right,1,0.8731720000505447,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1881,SR,left,left,0,0.9301364000421016,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1882,SR,left,left,0,0.761196400038898,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1883,SR,none,right,1,0.9022261999780312,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1884,SR,left,left,0,0.5819344000192359,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1885,SR,left,left,0,0.6879894000012428,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1886,SR,left,left,0,0.8112026000162587,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1887,SR,left,left,0,0.671174000017345,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1888,SR,right,right,1,0.8474772999761626,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1889,SR,left,left,0,0.720908600022085,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1890,SR,right,left,0,0.8713630000129342,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1891,SR,right,left,0,0.7289150001015514,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1892,SR,none,right,1,0.7257146000629291,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1893,SR,right,right,0,1.0480107000330463,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1894,SR,none,right,1,0.6860027000075206,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1895,SR,left,left,0,0.4947445000289008,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1896,SR,none,left,1,0.6774130000267178,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1897,SR,none,right,0,1.2892804000293836,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1898,SR,right,right,0,0.7079115000087768,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1899,SR,none,right,1,0.8382947000209242,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1900,Stine,none,left,1,1.1547400420022311,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1901,Stine,none,left,0,0.8849549169972306,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1902,Stine,none,left,0,0.7000919999991311,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1903,Stine,none,right,1,0.8724681669991696,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1904,Stine,left,left,0,0.7284813330043107,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1905,Stine,none,right,1,0.8882251250033733,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1906,Stine,none,left,0,1.0465517090051435,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1907,Stine,none,left,0,0.8976121250016149,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1908,Stine,right,right,1,0.8319632080019801,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1909,Stine,left,right,1,0.7428002919987193,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1910,Stine,none,left,0,0.539172625001811,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1911,Stine,none,left,1,0.7234437919978518,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1912,Stine,left,left,0,1.121535584003141,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1913,Stine,right,right,1,0.8029822910029907,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1914,Stine,none,left,0,1.3499274170026183,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1915,Stine,left,right,1,1.2001187089990708,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1916,Stine,left,left,0,0.9717514590010978,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1917,Stine,none,right,1,1.2703097089979565,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1918,Stine,none,right,1,1.1124229580018437,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1919,Stine,left,left,0,1.0360177909969934,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1920,Stine,none,left,0,1.272388334000425,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1921,Stine,none,right,0,1.084190875000786,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1922,Stine,none,right,0,1.1889342089998536,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1923,Stine,right,right,1,0.6589951249989099,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1924,Stine,none,right,0,1.283177083001647,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1925,Stine,left,left,0,0.889036082997336,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1926,Stine,none,left,0,0.9972128750014236,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1927,Stine,none,right,1,1.4476878339992254,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1928,Stine,none,right,1,1.1443745420037883,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1929,Stine,left,left,0,0.95128079099959,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1930,Stine,right,right,1,0.9551715420020628,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1931,Stine,right,left,0,0.8520080410016817,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1932,Stine,none,right,1,0.8965689169999678,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1933,Stine,none,left,0,0.9871965830025148,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1934,Stine,none,right,1,0.8975460420042509,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1935,Stine,right,right,1,1.0007758329957142,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1936,Stine,none,right,0,1.387593832994753,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1937,Stine,right,right,1,0.7542665000000852,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1938,Stine,none,right,1,0.8421020829991903,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1939,Stine,left,right,0,0.7784167909994721,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
1940,Stine,none,right,1,0.6704131250007777,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1941,Stine,right,right,1,0.6440837920017657,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1942,Stine,left,left,1,1.2408140000043204,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1943,Stine,none,right,1,1.4648563750015455,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1944,Stine,right,left,0,0.9272540000019944,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1945,Stine,left,left,0,1.0993150409994996,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1946,Stine,left,left,0,0.9132953329972224,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1947,Stine,left,left,0,1.2132625829981407,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1948,Stine,right,right,1,1.254068374997587,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1949,Stine,none,left,0,0.9395457079954213,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1950,Stine,none,right,1,1.4599125000022468,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1951,Stine,right,right,0,1.337975207999989,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1952,Stine,none,left,0,1.2955499579984462,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1953,Stine,right,right,1,0.9559360410057708,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1954,Stine,right,right,0,1.0895118750049733,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1955,Stine,none,right,1,0.981866957998136,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1956,Stine,right,right,1,1.3788050410003052,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1957,Stine,none,right,1,1.0447119579985156,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1958,Stine,none,left,1,1.232137833001616,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1959,Stine,none,left,0,0.9544685419969028,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1960,Stine,left,left,1,0.8670357079972746,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1961,Stine,left,left,0,0.9877161670010536,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1962,Stine,right,right,0,1.2531297499954237,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1963,Stine,left,left,0,1.3557154160007483,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1964,Stine,none,left,0,1.2357138330044108,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1965,Stine,right,right,1,0.9718080409948016,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1966,Stine,right,right,1,0.4720677919976879,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1967,Stine,none,left,1,0.5680788329991628,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1968,Stine,left,right,0,1.0046967919988674,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
1969,Stine,left,left,1,0.8356161669944413,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1970,Stine,none,left,1,0.640986749996955,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1971,Stine,none,left,0,1.3134643750017858,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1972,Stine,right,right,0,0.9623501250025585,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1973,Stine,right,right,1,1.2207543330005135,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1974,Stine,none,right,1,0.7891600420043687,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1975,Stine,none,right,1,1.2477514580023126,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1976,Stine,left,left,0,0.9267059170015272,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1977,Stine,none,left,0,0.8041505830042297,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1978,Stine,none,right,1,0.8844302500001504,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1979,Stine,none,left,0,0.8975194169979659,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1980,Stine,left,left,0,0.852022292005131,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1981,Stine,right,right,0,0.8914835000032326,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1982,Stine,none,left,0,1.0511962079981458,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1983,Stine,right,left,0,1.190641000001051,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1984,Stine,right,left,1,0.4084676659986144,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
1985,Stine,right,right,0,0.8421227090002503,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1986,Stine,right,right,1,1.0320421249998617,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1987,Stine,none,left,0,0.9531315420026658,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1988,Stine,none,left,0,1.011014374998922,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1989,Stine,left,left,0,0.8519212500032154,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1990,Stine,none,right,0,0.9433092499966732,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1991,Stine,none,left,0,0.6466744159988593,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1992,Stine,left,right,0,0.992871708003804,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
1993,Stine,none,left,0,0.9066237079969142,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1994,Stine,left,left,0,0.7379404589955811,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1995,Stine,none,right,1,0.7183535419972031,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1996,Stine,right,right,0,1.3714867919989049,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1997,Stine,none,right,1,0.8212931669986574,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1998,Stine,left,left,0,0.9342499999984284,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1999,Stine,left,left,0,0.795221667001897,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2000,Stine,none,right,0,0.8260782079960336,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2001,Stine,none,left,0,1.0002686660009203,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2002,Stine,left,left,0,0.6997082919988316,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2003,Stine,none,right,0,0.8308296250033891,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2004,Stine,none,right,1,1.0585855410026852,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2005,Stine,right,right,1,1.3211418749997392,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2006,Stine,none,left,0,1.344669915997656,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2007,Stine,left,left,1,1.124981042004947,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2008,Stine,none,left,0,1.0812495420032064,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2009,Stine,none,right,1,1.2635908329975791,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2010,Stine,none,right,1,1.1108963340011542,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2011,Stine,none,left,0,0.9028889589972096,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2012,Stine,right,right,1,1.1015890829949058,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2013,Stine,right,right,0,0.8908880000017234,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2014,Stine,none,right,1,0.7003326670019305,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2015,Stine,right,right,1,0.7650882079979056,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2016,Stine,none,right,0,1.227621249992808,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2017,Stine,none,right,0,0.7521164169957046,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2018,Stine,right,right,1,0.5938509999978123,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2019,Stine,left,left,0,1.0968880000000354,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2020,Stine,right,left,0,0.8299805829956313,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
2021,Stine,left,right,0,0.8735259169989149,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
2022,Stine,none,left,1,1.027486333005072,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2023,Stine,right,right,1,0.6324985839964938,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2024,Stine,none,right,1,0.8718602500011912,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2025,Stine,right,right,1,0.6617967500060331,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2026,Stine,left,left,0,0.7717330830055289,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2027,Stine,left,right,0,0.6701151669985848,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
2028,Stine,right,right,0,0.792816542001674,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2029,Stine,right,right,1,1.253421083005378,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2030,Stine,none,left,1,0.3842229159999988,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2031,Stine,none,left,0,0.6772129579985631,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2032,Stine,right,right,0,0.701323917004629,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2033,Stine,left,left,0,0.8809916660029558,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2034,Stine,none,left,0,0.9184758339979452,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2035,Stine,none,right,0,0.7142805409966968,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2036,Stine,left,left,0,1.2527687500041793,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2037,Stine,none,left,0,1.132613500005391,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2038,Stine,left,left,0,1.23563062500034,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2039,Stine,left,right,0,0.6825256250012899,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
2040,Stine,none,left,0,0.7956586250002147,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2041,Stine,none,left,0,1.207856917004392,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2042,Stine,left,left,0,0.4780958749979618,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2043,Stine,none,right,0,0.8856362910009921,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2044,Stine,right,left,1,1.005361333998735,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2045,Stine,left,left,0,0.8225170839941711,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2046,SU6460,right,right,0,0.5352238150007906,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2047,SU6460,left,left,0,0.5714340030026506,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2048,SU6460,left,left,0,0.5359893800050486,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2049,SU6460,left,right,0,0.5814930660053506,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
2050,SU6460,left,left,1,0.4371693420034717,right,0,valid,0.7345113326619624,0.2437698370620411,OK
2051,SU6460,left,left,0,0.26862662300118245,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2052,SU6460,right,left,1,0.5926326170010725,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2053,SU6460,none,right,0,0.31189215400081594,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
2054,SU6460,none,right,1,0.3232499869991443,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
2055,SU6460,none,left,0,0.5121707010039245,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2056,SU6460,none,left,1,0.404286138000316,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2057,SU6460,none,left,0,0.3862939089958672,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2058,SU6460,right,right,1,0.29228057600266766,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2059,SU6460,right,left,1,0.47416917300142813,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
2060,SU6460,none,left,0,0.5450028220002423,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2061,SU6460,none,left,1,0.7615430149962776,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2062,SU6460,left,left,0,0.8553882279957179,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2063,SU6460,none,left,1,0.6303966400009813,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2064,SU6460,right,right,0,0.4665790240032947,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2065,SU6460,left,left,0,0.42447689799882937,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2066,SU6460,none,left,1,0.5794534360029502,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2067,SU6460,left,left,0,0.5006661890001851,left,1,valid,0.7345113326619624,0.2437698370620411,OK
2068,SU6460,none,left,1,0.7413450100066257,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2069,SU6460,right,right,0,0.4865885859981063,left,0,valid,0.7345113326619624,0.2437698370620411,OK
2070,SU6460,none,left,1,1.1411301429980083,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2071,SU6460,none,left,0,0.9357137610059,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
2072,SU6460,right,right,1,0.8311208519953652,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2073,SU6460,right,right,1,0.5688183969978127,right,1,valid,0.7345113326619624,0.2437698370620411,OK
2074,SU6460,none,left,1,0.9574851380020846,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
2075,SU6460,left,left,0,0.5749348179961089,left,1,valid,0.7345113326619624,0.2437698370620411,OK
