subject,condition,signal_present,correct,rt,trial_num
19,no_bias,0,1,0.6638999999761581,51
19,no_bias,0,1,1.4665,52
19,no_bias,0,1,0.6663999999761582,53
19,no_bias,0,1,0.6188000000119209,54
19,no_bias,1,1,0.3533000000119209,55
19,no_bias,0,1,0.3856000000238418,56
19,no_bias,0,1,0.5475,57
19,no_bias,1,1,0.489300000011921,58
19,no_bias,1,1,0.363199999988079,59
19,no_bias,1,1,0.372,60
19,no_bias,0,1,0.5785999999642372,61
19,no_bias,0,1,0.8910999999642372,62
19,no_bias,0,1,0.917100000023842,63
19,no_bias,1,1,0.3714000000357628,64
19,no_bias,1,1,0.529800000011921,65
19,no_bias,1,1,0.486800000011921,66
19,no_bias,1,1,0.496699999988079,67
19,no_bias,1,1,0.41630000001192097,68
19,no_bias,1,1,0.34260000002384183,69
19,no_bias,1,1,0.25939999997615815,70
19,no_bias,0,1,0.496,71
19,no_bias,0,1,0.7668999999761581,72
19,bias,1,0,2.9281999999880792,25
19,bias,1,0,2.3983999999761583,26
19,bias,1,0,0.5423999999761582,27
19,bias,1,0,0.43960000002384186,28
19,bias,0,1,0.788699999988079,29
19,bias,0,1,0.5246000000238419,30
19,bias,0,1,0.429199999988079,31
19,bias,1,0,0.6675,32
19,bias,0,1,0.457300000011921,33
19,bias,0,1,0.477199999988079,34
19,bias,0,1,0.46739999997615816,35
19,bias,0,1,0.421699999988079,36
19,bias,0,1,0.5791000000238419,37
19,bias,1,0,0.5326000000238419,38
19,bias,0,1,0.476199999988079,39
19,bias,1,0,1.319100000023842,40
19,bias,1,0,0.5773000000119209,41
19,bias,0,1,0.620300000011921,42
19,bias,1,0,0.5221000000238418,43
19,bias,1,0,1.2271999999880792,44
19,bias,1,1,1.918899999976158,45
19,bias,0,1,0.602,46
19,bias,0,1,0.6354000000357628,47
19,bias,1,0,0.6673000000119209,48
19,bias,0,1,1.946600000023842,49
19,bias,1,1,1.332699999988079,50
19,bias,0,1,0.6805,51
19,bias,1,1,0.4858999999761581,52
19,bias,1,1,0.38789999997615815,53
19,bias,1,1,0.3508000000119209,54
19,bias,1,1,0.421800000011921,55
19,bias,1,1,0.385199999988079,56
19,bias,0,1,0.6016999999880791,57
19,bias,0,1,0.7016000000238418,58
19,bias,0,1,0.6361999999880791,59
19,bias,1,0,1.0575999999642371,60
19,bias,0,1,0.49360000002384186,61
19,bias,1,1,0.3062000000476837,62
19,bias,0,1,0.7237000000476838,63
19,bias,0,1,0.411,64
19,bias,0,1,0.4521000000238419,65
19,bias,0,1,0.45389999997615815,66
19,bias,0,1,0.3965999999642372,67
19,bias,1,1,0.495199999988079,68
19,bias,1,1,0.3962999999523163,69
19,bias,0,1,0.8116000000238418,70
19,bias,1,1,0.305,71
19,bias,1,1,0.41979999995231626,72
19,no_bias,1,0,2.2515,73
19,no_bias,0,1,1.084699999988079,74
19,no_bias,1,0,0.777,75
19,no_bias,1,0,0.950600000023842,76
19,no_bias,0,1,0.5516000000238419,77
19,no_bias,1,0,0.39969999998807904,78
19,no_bias,1,0,0.32680000001192094,79
19,no_bias,0,1,0.7234000000357628,80
19,no_bias,1,0,0.6908999999761581,81
19,no_bias,0,1,0.49710000002384186,82
19,no_bias,1,0,0.47310000002384184,83
19,no_bias,1,0,0.6226999999880791,84
19,no_bias,0,1,0.442800000011921,85
19,no_bias,0,1,0.4878999999761581,86
19,no_bias,0,1,0.5425999999642372,87
19,no_bias,1,1,0.4639000000357627,88
19,no_bias,0,1,0.452300000011921,89
19,no_bias,1,1,0.5644000000357627,90
19,no_bias,0,1,0.8446999999880791,91
19,no_bias,0,1,0.461300000011921,92
19,no_bias,0,1,0.533,93
19,no_bias,0,1,0.5325,94
19,no_bias,1,1,0.454,95
19,no_bias,1,0,0.5766999999880791,96
19,no_bias,0,1,2.268399999976158,97
19,no_bias,0,1,0.5334000000357628,98
19,no_bias,1,1,0.466800000011921,99
19,no_bias,1,1,0.3185,100
19,no_bias,0,1,0.7464000000357628,101
19,no_bias,1,1,0.4394000000357628,102
19,no_bias,1,1,0.43289999997615813,103
19,no_bias,0,1,0.6312999999523163,104
19,no_bias,0,1,0.5381000000238418,105
19,no_bias,0,1,0.5563000000119209,106
19,no_bias,0,1,0.6458999999761581,107
19,no_bias,1,1,0.8819000000357627,108
19,no_bias,0,1,0.8682000000476837,109
19,no_bias,0,1,0.3970999999642372,110
19,no_bias,0,1,0.5001000000238418,111
19,no_bias,1,1,0.5105,112
19,no_bias,1,0,0.6998000000119209,113
19,no_bias,0,1,0.5321999999880791,114
19,no_bias,1,1,0.5879000000357628,115
19,no_bias,1,1,0.3510999999642372,116
19,no_bias,1,1,0.5428999999761581,117
19,no_bias,0,1,0.779800000011921,118
19,no_bias,1,1,0.33370000004768374,119
19,no_bias,1,0,3.466599999964237,120
19,bias,0,1,1.658600000023842,73
19,bias,1,1,0.6014000000357628,74
19,bias,1,0,1.745600000023842,75
19,bias,0,1,0.5579000000357628,76
19,bias,0,1,0.5672999999523163,77
19,bias,1,1,0.8221000000238419,78
19,bias,0,1,0.6451000000238418,79
19,bias,0,1,0.5123000000119209,80
19,bias,0,1,0.40830000001192096,81
19,bias,1,0,1.114,82
19,bias,1,0,1.008899999976158,83
19,bias,0,1,0.4649000000357627,84
19,bias,0,1,0.41680000001192097,85
19,bias,0,1,0.5103999999761581,86
19,bias,1,1,2.029600000023842,87
19,bias,1,0,0.8815,88
19,bias,1,0,0.8104000000357627,89
19,bias,1,1,0.4900999999642372,90
19,bias,1,1,0.6440999999642372,91
19,bias,0,0,0.7551999999880791,92
19,bias,1,1,0.362199999988079,93
19,bias,0,1,0.506300000011921,94
19,bias,1,0,0.656800000011921,95
19,bias,0,1,0.6793000000119209,96
19,bias,1,0,1.428300000011921,97
19,bias,1,1,0.3230999999642372,98
19,bias,0,1,0.488300000011921,99
19,bias,1,0,0.5766999999880791,100
19,bias,0,1,0.4282000000476837,101
19,bias,1,0,0.5776999999880791,102
19,bias,0,1,0.578,103
19,bias,0,1,0.565199999988079,104
19,bias,1,0,1.397300000011921,105
19,bias,1,0,0.47710000002384184,106
19,bias,1,1,0.54,107
19,bias,0,1,0.3725,108
19,bias,1,1,0.386,109
19,bias,0,0,0.6425,110
19,bias,1,0,0.5008000000119209,111
19,bias,0,1,0.553800000011921,112
19,bias,0,1,0.4430999999642372,113
19,bias,1,1,0.6886999999880791,114
19,bias,1,1,0.5641999999880791,115
19,bias,0,1,0.505,116
19,bias,0,1,0.5441999999880791,117
19,bias,0,1,0.426699999988079,118
19,bias,1,0,0.372,119
19,bias,0,1,0.540800000011921,120
19,bias,1,1,1.0219000000357628,121
19,bias,0,1,0.8371000000238419,122
19,bias,1,1,0.371699999988079,123
19,bias,0,1,0.39869999998807903,124
19,bias,0,1,0.4535,125
19,bias,0,1,0.3321999999880791,126
19,bias,1,1,0.5077999999523163,127
19,bias,1,1,1.468,128
19,bias,1,1,0.37289999997615814,129
19,bias,0,1,0.6113999999761581,130
19,bias,1,1,0.37710000002384186,131
19,bias,1,1,0.47460000002384184,132
19,bias,1,1,0.5510999999642372,133
19,bias,1,1,0.491699999988079,134
19,bias,0,0,0.6268000000119209,135
19,bias,0,1,0.49760000002384186,136
19,bias,0,1,0.3827999999523163,137
19,bias,1,1,0.497300000011921,138
19,bias,1,0,1.632599999964237,139
19,bias,1,1,0.2716999999880791,140
19,bias,0,1,0.9253000000119208,141
19,bias,0,1,2.2897999999523164,142
19,bias,0,1,0.6321999999880791,143
19,bias,0,1,0.432199999988079,144
19,no_bias,1,0,9.262400000035765,121
19,no_bias,0,1,0.609199999988079,122
19,no_bias,0,1,0.601300000011921,123
19,no_bias,0,1,0.4525,124
19,no_bias,1,0,0.4758999999761581,125
19,no_bias,1,0,0.9342000000476836,126
19,no_bias,0,1,0.5784000000357628,127
19,no_bias,1,0,0.31760000002384187,128
19,no_bias,0,1,0.3381999999880791,129
19,no_bias,1,0,0.477199999988079,130
19,no_bias,1,0,0.7584000000357628,131
19,no_bias,1,0,0.31519999998807907,132
19,no_bias,1,0,0.3359000000357628,133
19,no_bias,1,0,0.5195999999642372,134
19,no_bias,0,1,0.3727000000476837,135
19,no_bias,0,1,0.6105999999642372,136
19,no_bias,0,1,0.3940999999642372,137
19,no_bias,0,1,0.461300000011921,138
19,no_bias,1,0,0.6186999999880791,139
19,no_bias,1,0,0.41660000002384184,140
19,no_bias,0,1,0.5333000000119209,141
19,no_bias,0,1,0.6300999999642373,142
19,no_bias,1,0,0.4335,143
19,no_bias,0,1,0.7333999999761581,144
20,bias,1,0,3.6427000002861023,1
20,bias,0,1,0.9040999999046324,2
20,bias,0,1,1.0153999996185303,3
20,bias,0,1,0.6907999997138977,4
20,bias,0,1,0.44109999990463256,5
20,bias,1,1,0.3616999998092651,6
20,bias,0,1,0.7402000002861023,7
20,bias,0,1,0.5636999998092651,8
20,bias,1,1,0.3055,9
20,bias,1,1,0.8191999998092652,10
20,bias,0,1,0.441,11
20,bias,0,0,0.5128000001907349,12
20,bias,1,1,0.3425,13
20,bias,0,1,0.3954000000953674,14
20,bias,1,1,0.34280000019073487,15
20,bias,1,1,0.31840000009536745,16
20,bias,1,0,1.0675999999046326,17
20,bias,1,1,0.29190000009536743,18
20,bias,1,1,0.8634000000953674,19
20,bias,0,1,0.6450999999046325,20
20,bias,0,1,0.9155999999046326,21
20,bias,0,1,0.4065,22
20,bias,1,1,0.6005,23
20,bias,1,1,0.5213000001907349,24
20,no_bias,0,1,1.5545999999046325,1
20,no_bias,1,1,0.33230000019073486,2
20,no_bias,0,1,0.6496999998092652,3
20,no_bias,1,1,0.401,4
20,no_bias,0,1,0.6159000000953674,5
20,no_bias,0,1,0.5001999998092651,6
20,no_bias,0,1,0.3404000000953674,7
20,no_bias,0,1,0.33980000019073486,8
20,no_bias,1,1,0.3545,9
20,no_bias,1,1,0.361,10
20,no_bias,1,1,0.461,11
20,no_bias,1,1,0.42539999961853026,12
20,no_bias,0,1,0.39659999990463257,13
20,no_bias,0,1,0.37440000009536745,14
20,no_bias,0,1,0.33029999971389773,15
20,no_bias,0,1,0.3775,16
20,no_bias,0,1,0.32340000009536746,17
20,no_bias,0,1,0.4413000001907349,18
20,no_bias,1,1,0.7047000002861022,19
20,no_bias,1,1,0.31419999980926516,20
20,no_bias,1,1,0.3472999997138977,21
20,no_bias,1,1,0.352,22
20,no_bias,1,1,0.3618000001907349,23
20,no_bias,1,1,0.392,24
20,no_bias,0,1,0.4840999999046326,25
20,no_bias,1,0,0.16569999980926514,26
20,no_bias,1,0,0.4875,27
20,no_bias,0,1,0.35969999980926515,28
20,no_bias,0,1,0.35690000009536743,29
20,no_bias,0,1,0.3551000003814697,30
20,no_bias,0,1,0.3317000002861023,31
20,no_bias,0,1,0.3132000002861023,32
20,no_bias,1,1,0.9955,33
20,no_bias,0,1,0.6396999998092652,34
20,no_bias,1,1,0.5329000000953674,35
20,no_bias,0,1,0.9711999998092652,36
20,no_bias,1,1,0.7779000000953674,37
20,no_bias,1,1,0.36609999990463254,38
20,no_bias,0,1,0.7854000000953675,39
20,no_bias,1,0,0.39559999990463257,40
20,no_bias,1,1,0.549,41
20,no_bias,0,1,0.38359999990463256,42
20,no_bias,0,1,0.42069999980926515,43
20,no_bias,1,1,0.659,44
20,no_bias,1,0,0.587,45
20,no_bias,0,1,0.3600999999046326,46
20,no_bias,1,1,0.32780000019073485,47
20,no_bias,1,1,0.4842000002861022,48
20,no_bias,1,1,0.48589999961853025,49
20,no_bias,0,1,0.3994000000953674,50
20,no_bias,0,1,0.4795999999046326,51
20,no_bias,0,1,0.3652000002861023,52
20,no_bias,1,1,0.416,53
20,no_bias,0,1,0.35690000009536743,54
20,no_bias,1,1,0.3528000001907349,55
20,no_bias,0,1,0.359,56
20,no_bias,0,1,0.3530999999046326,57
20,no_bias,0,1,0.3843000001907349,58
20,no_bias,1,1,0.3980999999046326,59
20,no_bias,1,1,0.36740000009536744,60
20,no_bias,1,0,0.5055999999046326,61
20,no_bias,1,1,0.47019999980926513,62
20,no_bias,1,1,0.3365,63
20,no_bias,0,1,0.36359999990463254,64
20,no_bias,0,1,0.45580000019073486,65
20,no_bias,0,1,0.6750999999046325,66
20,no_bias,0,1,0.4759000000953674,67
20,no_bias,1,1,0.2980999999046326,68
20,no_bias,0,1,0.44309999990463256,69
20,no_bias,1,1,0.9558999996185304,70
20,no_bias,1,0,0.3503000001907349,71
20,no_bias,1,1,0.45859999990463257,72
20,no_bias,1,1,1.3593999996185304,73
20,no_bias,1,1,0.3935,74
20,no_bias,0,1,0.3429000000953674,75
20,no_bias,0,1,0.37790000009536745,76
20,no_bias,0,1,0.419,77
20,no_bias,0,1,0.3515999999046326,78
20,no_bias,0,1,0.35990000009536743,79
20,no_bias,0,1,0.3517999997138977,80
20,no_bias,1,1,0.33560000038146975,81
20,no_bias,1,1,0.33210000038146975,82
20,no_bias,0,1,0.35719999980926515,83
20,no_bias,0,1,0.395,84
20,no_bias,1,1,0.3211999998092651,85
20,no_bias,0,1,0.40530000019073487,86
20,no_bias,0,1,0.4017999997138977,87
20,no_bias,1,0,0.6365999999046326,88
20,no_bias,1,0,0.7213000001907348,89
20,no_bias,0,1,0.334,90
20,no_bias,0,1,0.35890000009536743,91
20,no_bias,1,1,0.325,92
20,no_bias,1,1,0.47280000019073487,93
20,no_bias,1,0,0.40980000019073487,94
20,no_bias,1,0,0.656,95
20,no_bias,1,0,0.5786999998092651,96
20,no_bias,0,1,0.5262999997138977,97
20,no_bias,0,1,0.38090000009536745,98
20,no_bias,1,0,0.43509999990463255,99
20,no_bias,0,1,0.39,100
20,no_bias,1,1,0.3977000002861023,101
20,no_bias,0,1,0.3304000000953674,102
20,no_bias,0,1,0.3425,103
20,no_bias,0,1,0.4,104
20,no_bias,1,1,0.4830999999046326,105
20,no_bias,1,1,0.34880000019073487,106
20,no_bias,0,1,0.3911999998092651,107
20,no_bias,1,0,0.3347999997138977,108
20,no_bias,0,1,0.46569999980926513,109
20,no_bias,0,1,0.465,110
20,no_bias,1,0,0.3294000000953674,111
20,no_bias,1,0,0.5095,112
20,no_bias,0,1,0.39,113
20,no_bias,1,1,0.414,114
20,no_bias,0,1,0.3321999998092651,115
20,no_bias,1,0,0.7367000002861023,116
20,no_bias,1,1,0.4481999998092651,117
20,no_bias,1,1,0.436,118
20,no_bias,0,1,0.39209999990463257,119
20,no_bias,1,1,0.39459999990463257,120
20,bias,1,1,0.769,25
20,bias,0,1,0.883,26
20,bias,0,1,0.7866999998092651,27
20,bias,1,1,0.4375,28
20,bias,1,1,0.4427999997138977,29
20,bias,0,1,0.3583000001907349,30
20,bias,0,1,0.4322999997138977,31
20,bias,1,0,0.57,32
20,bias,1,0,0.5289000000953674,33
20,bias,0,1,0.34219999980926513,34
20,bias,1,1,0.4715,35
20,bias,0,1,0.3563000001907349,36
20,bias,1,0,0.4120999999046326,37
20,bias,0,1,0.8846999998092652,38
20,bias,1,0,0.8636000003814698,39
20,bias,0,1,0.6814000000953674,40
20,bias,1,1,0.30840000009536744,41
20,bias,1,1,0.4398000001907349,42
20,bias,0,1,0.396,43
20,bias,0,1,0.6139000000953674,44
20,bias,1,1,0.35670000028610227,45
20,bias,0,1,0.429,46
20,bias,1,1,0.30440000009536744,47
20,bias,0,1,0.5481999998092651,48
20,no_bias,0,1,0.42940000009536744,121
20,no_bias,0,1,0.5585,122
20,no_bias,0,1,0.3904000000953674,123
20,no_bias,0,1,0.373,124
20,no_bias,1,1,0.3616000003814697,125
20,no_bias,1,1,0.3736999998092651,126
20,no_bias,0,1,0.5266999998092652,127
20,no_bias,1,0,0.5713999996185303,128
20,no_bias,0,1,0.4757999997138977,129
20,no_bias,1,0,0.37359999990463255,130
20,no_bias,1,0,0.42539999961853026,131
20,no_bias,0,1,0.3685,132
20,no_bias,1,1,0.646,133
20,no_bias,0,1,0.6709000000953674,134
20,no_bias,1,0,0.5867999997138977,135
20,no_bias,0,1,1.5219000000953675,136
20,no_bias,0,1,3.725199999809265,137
20,no_bias,1,1,0.4035999999046326,138
20,no_bias,1,0,0.6365999999046326,139
20,no_bias,0,1,0.4366999998092651,140
20,no_bias,1,1,0.4132000002861023,141
20,no_bias,1,1,0.42,142
20,no_bias,1,1,0.4408000001907349,143
20,no_bias,0,1,1.1736999998092652,144
20,bias,1,1,0.3641000003814697,49
20,bias,0,1,1.6436999998092652,50
20,bias,0,0,0.4491999998092651,51
20,bias,1,1,0.34080000019073486,52
20,bias,1,1,0.3432999997138977,53
20,bias,0,1,1.1785,54
20,bias,0,1,1.6495,55
20,bias,0,1,0.6268000001907349,56
20,bias,1,0,0.3915,57
20,bias,0,1,0.48590000009536743,58
20,bias,0,1,1.4575,59
20,bias,1,1,0.8112999997138977,60
20,bias,0,1,0.6441999998092651,61
20,bias,1,1,0.32880000019073485,62
20,bias,0,0,1.4295,63
20,bias,0,0,0.3593000001907349,64
20,bias,1,1,0.42440000009536744,65
20,bias,1,1,0.48140000009536743,66
20,bias,1,1,0.32559999990463256,67
20,bias,1,0,0.8256999998092651,68
20,bias,0,1,0.3717999997138977,69
20,bias,0,1,0.39930000019073486,70
20,bias,1,0,0.7835,71
20,bias,1,1,0.517,72
20,bias,0,1,0.4015,73
20,bias,0,1,0.3707999997138977,74
20,bias,0,1,0.44990000009536746,75
20,bias,1,0,0.4637999997138977,76
20,bias,0,1,0.32390000009536746,77
20,bias,1,1,0.3304000000953674,78
20,bias,0,1,0.3520999999046326,79
20,bias,0,1,0.3883000001907349,80
20,bias,0,1,0.4094000000953674,81
20,bias,1,1,0.35069999980926514,82
20,bias,0,1,0.4015,83
20,bias,1,0,0.3265,84
20,bias,1,1,0.3645,85
20,bias,0,1,0.40219999980926513,86
20,bias,1,1,0.27009999990463257,87
20,bias,1,1,0.4356999998092651,88
20,bias,0,1,0.383,89
20,bias,1,0,0.4225,90
20,bias,1,1,0.3354000000953674,91
20,bias,1,0,0.406,92
20,bias,0,1,0.4125999999046326,93
20,bias,0,1,0.3673000001907349,94
20,bias,1,0,0.3984000000953674,95
20,bias,1,0,0.33819999980926513,96
20,bias,0,1,0.7707999997138977,97
20,bias,0,1,0.3992000002861023,98
20,bias,1,1,0.38159999990463256,99
20,bias,0,1,0.3976999998092651,100
20,bias,0,1,0.4220999999046326,101
20,bias,1,0,0.4139000000953674,102
20,bias,1,0,2.40089999961853,103
20,bias,0,1,0.5285999999046326,104
20,bias,0,1,0.4031000003814697,105
20,bias,1,1,0.4358000001907349,106
20,bias,1,1,0.2675,107
20,bias,1,1,0.4719000000953674,108
20,bias,1,1,0.2942999997138977,109
20,bias,0,1,0.3875,110
20,bias,0,1,0.469,111
20,bias,1,1,0.25190000009536745,112
20,bias,1,1,0.45780000019073486,113
20,bias,1,1,0.4035,114
20,bias,0,1,0.7061999998092652,115
20,bias,0,1,0.7107999997138977,116
20,bias,1,0,0.4095999999046326,117
20,bias,1,1,0.3613000001907349,118
20,bias,0,1,0.7139000000953675,119
20,bias,0,1,0.42809999990463254,120
20,bias,0,1,0.4089000000953674,121
20,bias,1,1,0.4278000001907349,122
20,bias,0,1,0.3331999998092651,123
20,bias,1,1,0.4388000001907349,124
20,bias,0,1,0.63730000019073485,125
20,bias,1,1,0.4473000001907349,126
20,bias,0,1,0.5835,127
20,bias,1,1,0.5047000002861023,128
20,bias,1,1,0.7406999998092652,129
20,bias,1,1,0.3446000003814697,130
20,bias,0,1,0.7576999998092652,131
20,bias,0,1,0.3608000001907349,132
20,bias,1,1,0.4079000000953674,133
20,bias,0,1,0.3575999999046326,134
20,bias,0,1,0.4293000001907349,135
20,bias,1,1,0.7054000000953674,136
20,bias,0,1,0.49840000009536745,137
20,bias,1,0,0.6552000002861023,138
20,bias,1,1,0.5007000002861023,139
20,bias,0,1,0.8731999998092651,140
20,bias,1,1,0.5812999997138977,141
20,bias,0,1,0.43710000038146973,142
20,bias,1,0,0.3929000000953674,143
20,bias,0,1,0.38710000038146974,144
23,bias,1,1,3.409600000023842,1
23,bias,1,1,0.6311999999880791,2
23,bias,1,1,1.778,3
23,bias,0,1,0.55,4
23,bias,0,1,0.444699999988079,5
23,bias,1,1,0.5426000000238419,6
23,bias,0,1,0.4303999999761582,7
23,bias,1,1,0.4334000000357628,8
23,bias,1,1,0.39839999997615816,9
23,bias,0,1,0.38389999997615815,10
23,bias,1,1,0.3644000000357628,11
23,bias,1,1,0.3739000000357628,12
23,bias,0,1,0.37660000002384186,13
23,bias,1,1,0.40560000002384183,14
23,bias,0,1,0.4214000000357628,15
23,bias,1,1,0.37160000002384186,16
23,bias,0,1,0.3522000000476837,17
23,bias,0,1,0.4314000000357628,18
23,bias,0,1,0.362300000011921,19
23,bias,1,0,0.7202000000476837,20
23,bias,1,0,0.7388000000119209,21
23,bias,0,1,0.43939999997615814,22
23,bias,0,1,0.3498000000119209,23
23,bias,0,1,0.4273999999761582,24
23,no_bias,1,0,3.897100000023842,1
23,no_bias,0,1,1.6033000000119209,2
23,no_bias,0,1,0.4175,3
23,no_bias,0,1,0.3765,4
23,no_bias,0,1,0.4432000000476838,5
23,no_bias,1,1,0.375800000011921,6
23,no_bias,0,1,0.3648999999761582,7
23,no_bias,0,1,0.586300000011921,8
23,no_bias,0,1,0.979100000023842,9
23,no_bias,0,1,0.584,10
23,no_bias,1,0,0.8185,11
23,no_bias,1,1,0.41039999997615817,12
23,no_bias,1,1,0.5962000000476837,13
23,no_bias,1,0,0.4805,14
23,no_bias,0,1,0.34289999997615817,15
23,no_bias,1,1,0.3827000000476838,16
23,no_bias,1,1,0.8591000000238419,17
23,no_bias,1,1,0.47289999997615817,18
23,no_bias,0,1,0.6425,19
23,no_bias,1,1,0.442,20
23,no_bias,1,1,0.408,21
23,no_bias,1,1,0.3533000000119209,22
23,no_bias,0,1,0.4072999999523163,23
23,no_bias,0,1,0.46489999997615816,24
23,bias,0,1,0.6583000000119209,25
23,bias,1,1,0.3854000000357628,26
23,bias,1,1,0.32939999997615815,27
23,bias,0,1,0.3941000000238419,28
23,bias,0,1,0.3820999999642372,29
23,bias,0,1,0.362800000011921,30
23,bias,1,1,0.6465,31
23,bias,1,1,0.427699999988079,32
23,bias,1,1,0.3974000000357628,33
23,bias,0,1,0.7218000000119209,34
23,bias,1,0,0.6373999999761581,35
23,bias,1,0,0.7568000000119209,36
23,bias,1,1,0.448800000011921,37
23,bias,0,1,0.5717999999523162,38
23,bias,1,1,0.40669999998807904,39
23,bias,1,1,0.4525,40
23,bias,0,1,0.37210000002384186,41
23,bias,0,1,0.5024000000357628,42
23,bias,0,1,0.6194000000357628,43
23,bias,0,1,0.34969999998807905,44
23,bias,0,1,0.36019999998807906,45
23,bias,0,1,0.3729000000357628,46
23,bias,1,1,0.3960999999642372,47
23,bias,1,1,0.361199999988079,48
23,no_bias,1,1,0.6334000000357628,25
23,no_bias,0,1,0.5633000000119209,26
23,no_bias,1,1,1.4468999999761578,27
23,no_bias,0,1,1.344,28
23,no_bias,0,1,0.443,29
23,no_bias,0,1,0.46569999998807904,30
23,no_bias,1,1,0.3805,31
23,no_bias,1,1,0.3655,32
23,no_bias,0,1,0.3742000000476837,33
23,no_bias,0,0,1.779899999976158,34
23,no_bias,0,1,0.3961000000238419,35
23,no_bias,1,1,0.376199999988079,36
23,no_bias,0,1,0.476699999988079,37
23,no_bias,0,0,0.3745,38
23,no_bias,1,1,0.366800000011921,39
23,no_bias,0,1,0.302,40
23,no_bias,0,1,0.663,41
23,no_bias,1,1,0.39439999997615816,42
23,no_bias,1,1,0.35769999998807905,43
23,no_bias,1,1,0.3777999999523163,44
23,no_bias,1,0,0.39539999997615816,45
23,no_bias,0,1,0.39589999997615816,46
23,no_bias,1,0,0.480699999988079,47
23,no_bias,1,1,0.3985,48
23,no_bias,0,1,1.1820999999642372,49
23,no_bias,1,1,0.44939999997615815,50
23,no_bias,1,1,1.207100000023842,51
23,no_bias,1,1,0.3982000000476837,52
23,no_bias,0,1,0.8575999999642372,53
23,no_bias,0,1,0.45470000004768374,54
23,no_bias,1,1,0.39719999998807903,55
23,no_bias,0,0,0.6235,56
23,no_bias,0,1,0.4748999999761581,57
23,no_bias,0,1,0.35960000002384185,58
23,no_bias,1,0,0.3545,59
23,no_bias,1,0,0.3850999999642372,60
23,no_bias,1,0,0.5085,61
23,no_bias,1,1,0.361199999988079,62
23,no_bias,0,1,0.398300000011921,63
23,no_bias,1,1,0.39719999998807903,64
23,no_bias,0,1,0.402800000011921,65
23,no_bias,0,1,0.3817000000476838,66
23,no_bias,0,0,0.4868999999761581,67
23,no_bias,1,1,0.37510000002384186,68
23,no_bias,0,1,0.37410000002384186,69
23,no_bias,0,1,0.34819999998807905,70
23,no_bias,1,1,0.3712999999523163,71
23,no_bias,1,1,0.421199999988079,72
23,no_bias,1,1,0.8226000000238418,73
23,no_bias,1,1,0.6701999999880791,74
23,no_bias,0,1,0.9561999999880793,75
23,no_bias,1,0,0.48160000002384185,76
23,no_bias,1,0,0.8635,77
23,no_bias,1,1,0.37410000002384186,78
23,no_bias,1,1,0.44360000002384187,79
23,no_bias,1,1,0.532800000011921,80
23,no_bias,1,0,1.1755,81
23,no_bias,0,1,0.845300000011921,82
23,no_bias,0,1,0.360300000011921,83
23,no_bias,0,1,0.32780000001192094,84
23,no_bias,1,1,0.3525,85
23,no_bias,0,1,0.33809999996423723,86
23,no_bias,0,1,0.63,87
23,no_bias,1,1,0.38,88
23,no_bias,0,1,0.359,89
23,no_bias,0,1,0.505699999988079,90
23,no_bias,1,0,0.3725,91
23,no_bias,0,1,0.3737000000476837,92
23,no_bias,0,1,0.3418000000119209,93
23,no_bias,0,1,0.382300000011921,94
23,no_bias,0,1,0.3637000000476837,95
23,no_bias,1,0,0.5563000000119209,96
23,bias,0,1,1.4634000000357628,49
23,bias,0,1,0.377300000011921,50
23,bias,1,0,0.417699999988079,51
23,bias,1,0,0.341,52
23,bias,1,1,0.361800000011921,53
23,bias,1,1,0.341,54
23,bias,1,0,0.2848000000119209,55
23,bias,1,0,0.418,56
23,bias,0,1,0.292,57
23,bias,1,1,0.2803000000119209,58
23,bias,0,1,0.3281000000238419,59
23,bias,0,1,0.33389999997615816,60
23,bias,0,0,0.34919999998807905,61
23,bias,0,1,0.3285999999642372,62
23,bias,1,0,0.5713999999761581,63
23,bias,1,1,0.05930000001192093,64
23,bias,0,1,0.5536999999880791,65
23,bias,1,0,0.3745,66
23,bias,1,1,0.426300000011921,67
23,bias,0,1,0.8898999999761581,68
23,bias,0,1,2.050899999976158,69
23,bias,1,1,0.375300000011921,70
23,bias,0,1,0.3265,71
23,bias,0,1,0.3735,72
23,no_bias,0,1,0.9351999999880792,97
23,no_bias,0,1,0.4360999999642372,98
23,no_bias,1,1,0.361699999988079,99
23,no_bias,1,1,0.39620000004768374,100
23,no_bias,1,1,0.393300000011921,101
23,no_bias,1,1,0.3735,102
23,no_bias,1,1,0.3624000000357628,103
23,no_bias,1,1,0.42210000002384185,104
23,no_bias,0,1,0.4065,105
23,no_bias,1,1,0.4195999999642372,106
23,no_bias,0,1,0.3085,107
23,no_bias,0,1,0.4102999999523163,108
23,no_bias,1,1,0.40930000001192096,109
23,no_bias,1,1,0.40519999998807904,110
23,no_bias,0,1,0.3857999999523163,111
23,no_bias,0,1,0.3749000000357628,112
23,no_bias,1,1,0.389199999988079,113
23,no_bias,1,1,0.3262999999523163,114
23,no_bias,0,1,0.4052999999523163,115
23,no_bias,1,1,0.372800000011921,116
23,no_bias,0,1,0.33230000001192095,117
23,no_bias,0,1,0.308,118
23,no_bias,0,1,0.3936000000238419,119
23,no_bias,0,1,0.38689999997615815,120
23,bias,0,1,0.5665,73
23,bias,1,0,0.7665,74
23,bias,1,0,0.45419999998807903,75
23,bias,0,1,0.35929999995231626,76
