Subject,Time,condition,amplitude
8,361.33,Non-Object,3.7903
8,363.28,Non-Object,3.6791
8,365.23,Non-Object,3.5375
8,367.19,Non-Object,3.3848
8,369.14,Non-Object,3.2559
8,371.09,Non-Object,3.1644
8,373.05,Non-Object,3.0953
8,375,Non-Object,3.0322
8,376.95,Non-Object,2.9727
8,378.91,Non-Object,2.9238
8,380.86,Non-Object,2.8845
8,382.81,Non-Object,2.8467
8,384.77,Non-Object,2.8049
8,386.72,Non-Object,2.7371
8,388.67,Non-Object,2.5943
8,390.63,Non-Object,2.3616
8,392.58,Non-Object,2.0952
8,394.53,Non-Object,1.8417
8,396.48,Non-Object,1.6001
8,398.44,Non-Object,1.3893
9,-99.609,Non-Object,0.096733
9,-97.656,Non-Object,-0.0032638
9,-95.703,Non-Object,-0.098421
9,-93.75,Non-Object,-0.17272
9,-91.797,Non-Object,-0.226
9,-89.844,Non-Object,-0.2777
9,-87.891,Non-Object,-0.33753
9,-85.938,Non-Object,-0.393
9,-83.984,Non-Object,-0.43549
9,-82.031,Non-Object,-0.46721
9,-80.078,Non-Object,-0.48925
9,-78.125,Non-Object,-0.50918
9,-76.172,Non-Object,-0.5379
9,-74.219,Non-Object,-0.56881
9,-72.266,Non-Object,-0.59157
9,-70.313,Non-Object,-0.61147
9,-68.359,Non-Object,-0.63188
9,-66.406,Non-Object,-0.64406
9,-64.453,Non-Object,-0.64003
9,-62.5,Non-Object,-0.6236
9,-60.547,Non-Object,-0.60915
9,-58.594,Non-Object,-0.60674
9,-56.641,Non-Object,-0.61525
9,-54.688,Non-Object,-0.63032
9,-52.734,Non-Object,-0.64809
9,-50.781,Non-Object,-0.66062
9,-48.828,Non-Object,-0.6607
9,-46.875,Non-Object,-0.653
9,-44.922,Non-Object,-0.6479
9,-42.969,Non-Object,-0.65588
9,-41.016,Non-Object,-0.68072
9,-39.063,Non-Object,-0.70613
9,-37.109,Non-Object,-0.71487
9,-35.156,Non-Object,-0.70648
9,-33.203,Non-Object,-0.68898
9,-31.25,Non-Object,-0.67583
9,-29.297,Non-Object,-0.67651
9,-27.344,Non-Object,-0.69139
9,-25.391,Non-Object,-0.71998
9,-23.438,Non-Object,-0.75498
9,-21.484,Non-Object,-0.78128
9,-19.531,Non-Object,-0.79465
9,-17.578,Non-Object,-0.80572
9,-15.625,Non-Object,-0.82427
9,-13.672,Non-Object,-0.85052
9,-11.719,Non-Object,-0.87534
9,-9.7656,Non-Object,-0.89195
9,-7.8125,Non-Object,-0.90922
9,-5.8594,Non-Object,-0.93357
9,-3.9063,Non-Object,-0.95421
9,-1.9531,Non-Object,-0.96288
9,0,Non-Object,-0.96086
9,1.9531,Non-Object,-0.94814
9,3.9063,Non-Object,-0.92525
9,5.8594,Non-Object,-0.89934
9,7.8125,Non-Object,-0.88285
9,9.7656,Non-Object,-0.88594
9,11.719,Non-Object,-0.90696
9,13.672,Non-Object,-0.93536
9,15.625,Non-Object,-0.96688
9,17.578,Non-Object,-1.0016
9,19.531,Non-Object,-1.0321
9,21.484,Non-Object,-1.0512
9,23.438,Non-Object,-1.0636
9,25.391,Non-Object,-1.0849
9,27.344,Non-Object,-1.1299
9,29.297,Non-Object,-1.1929
9,31.25,Non-Object,-1.2515
9,33.203,Non-Object,-1.2878
9,35.156,Non-Object,-1.2957
9,37.109,Non-Object,-1.2815
9,39.063,Non-Object,-1.258
9,41.016,Non-Object,-1.2324
9,42.969,Non-Object,-1.2027
9,44.922,Non-Object,-1.1677
9,46.875,Non-Object,-1.1395
9,48.828,Non-Object,-1.1327
9,50.781,Non-Object,-1.1505
9,52.734,Non-Object,-1.1809
9,54.688,Non-Object,-1.2009
9,56.641,Non-Object,-1.2034
9,58.594,Non-Object,-1.2009
9,60.547,Non-Object,-1.2095
9,62.5,Non-Object,-1.251
9,64.453,Non-Object,-1.3437
9,66.406,Non-Object,-1.4687
9,68.359,Non-Object,-1.577
9,70.313,Non-Object,-1.6266
9,72.266,Non-Object,-1.5995
9,74.219,Non-Object,-1.5013
9,76.172,Non-Object,-1.3494
9,78.125,Non-Object,-1.1576
9,80.078,Non-Object,-0.93953
9,82.031,Non-Object,-0.71462
9,83.984,Non-Object,-0.49437
9,85.938,Non-Object,-0.27327
9,87.891,Non-Object,-0.034959
9,89.844,Non-Object,0.2237
9,91.797,Non-Object,0.48027
9,93.75,Non-Object,0.72113
9,95.703,Non-Object,0.96603000000000006
9,97.656,Non-Object,1.2345
9,99.609,Non-Object,1.5139
9,101.56,Non-Object,1.7697
9,103.52,Non-Object,1.9765
9,105.47,Non-Object,2.1378
9,107.42,Non-Object,2.2691
9,109.38,Non-Object,2.3731
9,111.33,Non-Object,2.4465
9,113.28,Non-Object,2.4917
9,115.23,Non-Object,2.5101
9,117.19,Non-Object,2.5044
9,119.14,Non-Object,2.4878
9,121.09,Non-Object,2.4653
9,123.05,Non-Object,2.4257
9,125,Non-Object,2.3665
9,126.95,Non-Object,2.2952
9,128.91,Non-Object,2.2202
9,130.86,Non-Object,2.1488
9,132.81,Non-Object,2.0796
9,134.77,Non-Object,2.002
9,136.72,Non-Object,1.9052
9,138.67,Non-Object,1.7771
9,140.63,Non-Object,1.6082
9,142.58,Non-Object,1.3999
9,144.53,Non-Object,1.1581
9,146.48,Non-Object,0.89437
9,148.44,Non-Object,0.62303
9,150.39,Non-Object,0.34837
9,152.34,Non-Object,0.071404
9,154.3,Non-Object,-0.19717
9,156.25,Non-Object,-0.44407
9,158.2,Non-Object,-0.65967
9,160.16,Non-Object,-0.83265
9,162.11,Non-Object,-0.95479
9,164.06,Non-Object,-1.0249
9,166.02,Non-Object,-1.0427
9,167.97,Non-Object,-1.0117
9,169.92,Non-Object,-0.93929
9,171.88,Non-Object,-0.83719
9,173.83,Non-Object,-0.72095
9,175.78,Non-Object,-0.60385
9,177.73,Non-Object,-0.4968
9,179.69,Non-Object,-0.40014
9,181.64,Non-Object,-0.29808
9,183.59,Non-Object,-0.17811
9,185.55,Non-Object,-0.045796
9,187.5,Non-Object,0.085794
9,189.45,Non-Object,0.21255
9,191.41,Non-Object,0.33386
9,193.36,Non-Object,0.44762
9,195.31,Non-Object,0.55616
9,197.27,Non-Object,0.65947
9,199.22,Non-Object,0.75229
9,201.17,Non-Object,0.83721
9,203.13,Non-Object,0.92588
9,205.08,Non-Object,1.0241
9,207.03,Non-Object,1.1361
9,208.98,Non-Object,1.2691
9,210.94,Non-Object,1.4194
9,212.89,Non-Object,1.5741
9,214.84,Non-Object,1.7229
9,216.8,Non-Object,1.8699
9,218.75,Non-Object,2.0297
9,220.7,Non-Object,2.2025
9,222.66,Non-Object,2.3749
9,224.61,Non-Object,2.5456
9,226.56,Non-Object,2.72
9,228.52,Non-Object,2.8921
9,230.47,Non-Object,3.0497
9,232.42,Non-Object,3.1766
9,234.38,Non-Object,3.262
9,236.33,Non-Object,3.315
9,238.28,Non-Object,3.3555
9,240.23,Non-Object,3.3988
9,242.19,Non-Object,3.452
9,244.14,Non-Object,3.5111
9,246.09,Non-Object,3.5644
9,248.05,Non-Object,3.6043
9,250,Non-Object,3.6262
9,251.95,Non-Object,3.6309
9,253.91,Non-Object,3.6339
9,255.86,Non-Object,3.6457
9,257.81,Non-Object,3.6604
9,259.77,Non-Object,3.6696
9,261.72,Non-Object,3.6684
9,263.67,Non-Object,3.6629
9,265.63,Non-Object,3.6761
9,267.58,Non-Object,3.7234
9,269.53,Non-Object,3.7931
9,271.48,Non-Object,3.8624
9,273.44,Non-Object,3.9208
9,275.39,Non-Object,3.9756
9,277.34,Non-Object,4.0419
9,279.3,Non-Object,4.1235
9,281.25,Non-Object,4.2101
9,283.2,Non-Object,4.2963
9,285.16,Non-Object,4.3829
9,287.11,Non-Object,4.466
9,289.06,Non-Object,4.548
9,291.02,Non-Object,4.6366
9,292.97,Non-Object,4.7316
9,294.92,Non-Object,4.8318
9,296.88,Non-Object,4.9374
9,298.83,Non-Object,5.0406
9,300.78,Non-Object,5.13
9,302.73,Non-Object,5.2008
9,304.69,Non-Object,5.2581
9,306.64,Non-Object,5.3134
9,308.59,Non-Object,5.3691
9,310.55,Non-Object,5.4157
9,312.5,Non-Object,5.4521
9,314.45,Non-Object,5.4889
9,316.41,Non-Object,5.5315
9,318.36,Non-Object,5.5723
9,320.31,Non-Object,5.598
9,322.27,Non-Object,5.6068
9,324.22,Non-Object,5.6158
9,326.17,Non-Object,5.6369
9,328.13,Non-Object,5.6606
9,330.08,Non-Object,5.672
9,332.03,Non-Object,5.6669
9,333.98,Non-Object,5.6487
9,335.94,Non-Object,5.6244
9,337.89,Non-Object,5.5989
9,339.84,Non-Object,5.5719
9,341.8,Non-Object,5.5385
9,343.75,Non-Object,5.4908
9,345.7,Non-Object,5.4296
9,347.66,Non-Object,5.3719
9,349.61,Non-Object,5.3305
9,351.56,Non-Object,5.3008
9,353.52,Non-Object,5.2764
9,355.47,Non-Object,5.2586
9,357.42,Non-Object,5.2491
9,359.38,Non-Object,5.2478
9,361.33,Non-Object,5.2558
9,363.28,Non-Object,5.2785
9,365.23,Non-Object,5.3196
9,367.19,Non-Object,5.3693
9,369.14,Non-Object,5.4126
9,371.09,Non-Object,5.4464
9,373.05,Non-Object,5.4764
9,375,Non-Object,5.5096
9,376.95,Non-Object,5.5562
9,378.91,Non-Object,5.6203
9,380.86,Non-Object,5.6935
9,382.81,Non-Object,5.7684
9,384.77,Non-Object,5.8456
9,386.72,Non-Object,5.9227
9,388.67,Non-Object,5.9978
9,390.63,Non-Object,6.0761
9,392.58,Non-Object,6.1589
9,394.53,Non-Object,6.2439
9,396.48,Non-Object,6.3306
9,398.44,Non-Object,6.415
10,-99.609,Non-Object,0.18344
10,-97.656,Non-Object,0.2163
10,-95.703,Non-Object,0.23726
10,-93.75,Non-Object,0.20932
10,-91.797,Non-Object,0.13765
10,-89.844,Non-Object,0.039339
10,-87.891,Non-Object,-0.079394
10,-85.938,Non-Object,-0.19318
10,-83.984,Non-Object,-0.26294
10,-82.031,Non-Object,-0.28606
10,-80.078,Non-Object,-0.29828
10,-78.125,Non-Object,-0.31344
10,-76.172,Non-Object,-0.31342
10,-74.219,Non-Object,-0.28857
10,-72.266,Non-Object,-0.25493
10,-70.313,Non-Object,-0.23936
10,-68.359,Non-Object,-0.24483
10,-66.406,Non-Object,-0.24707
10,-64.453,Non-Object,-0.22497
10,-62.5,Non-Object,-0.18496
10,-60.547,Non-Object,-0.14943
10,-58.594,Non-Object,-0.12204
10,-56.641,Non-Object,-0.10188
10,-54.688,Non-Object,-0.10605
10,-52.734,Non-Object,-0.14447
10,-50.781,Non-Object,-0.21497
10,-48.828,Non-Object,-0.3136
10,-46.875,Non-Object,-0.41536
10,-44.922,Non-Object,-0.47526
10,-42.969,Non-Object,-0.47229
10,-41.016,Non-Object,-0.43753
10,-39.063,Non-Object,-0.41529
10,-37.109,Non-Object,-0.42126
10,-35.156,Non-Object,-0.46434
10,-33.203,Non-Object,-0.54934
10,-31.25,Non-Object,-0.64427
10,-29.297,Non-Object,-0.70496
10,-27.344,Non-Object,-0.71366
10,-25.391,Non-Object,-0.68016
10,-23.438,Non-Object,-0.64169
10,-21.484,Non-Object,-0.63241
10,-19.531,Non-Object,-0.64015
10,-17.578,Non-Object,-0.62439
10,-15.625,Non-Object,-0.56224
10,-13.672,Non-Object,-0.4637
10,-11.719,Non-Object,-0.36394
10,-9.7656,Non-Object,-0.30133
10,-7.8125,Non-Object,-0.29483
10,-5.8594,Non-Object,-0.34585
10,-3.9063,Non-Object,-0.43974
10,-1.9531,Non-Object,-0.53995
10,0,Non-Object,-0.60469
10,1.9531,Non-Object,-0.60729
10,3.9063,Non-Object,-0.54797
10,5.8594,Non-Object,-0.46441
10,7.8125,Non-Object,-0.41208
10,9.7656,Non-Object,-0.40773
10,11.719,Non-Object,-0.4121
10,13.672,Non-Object,-0.39394
10,15.625,Non-Object,-0.37305
10,17.578,Non-Object,-0.38336
10,19.531,Non-Object,-0.43737
10,21.484,Non-Object,-0.52324
10,23.438,Non-Object,-0.61168
10,25.391,Non-Object,-0.68241
10,27.344,Non-Object,-0.74075
10,29.297,Non-Object,-0.79885
10,31.25,Non-Object,-0.8461
10,33.203,Non-Object,-0.85793
10,35.156,Non-Object,-0.84029
10,37.109,Non-Object,-0.82181
10,39.063,Non-Object,-0.81391
10,41.016,Non-Object,-0.80743
10,42.969,Non-Object,-0.78306
10,44.922,Non-Object,-0.72542
10,46.875,Non-Object,-0.6359
10,48.828,Non-Object,-0.5293
10,50.781,Non-Object,-0.42901
10,52.734,Non-Object,-0.35274
10,54.688,Non-Object,-0.30659
10,56.641,Non-Object,-0.30077
10,58.594,Non-Object,-0.3378
10,60.547,Non-Object,-0.39203
10,62.5,Non-Object,-0.4146
10,64.453,Non-Object,-0.35341
10,66.406,Non-Object,-0.18022
10,68.359,Non-Object,0.10432
10,70.313,Non-Object,0.49866
10,72.266,Non-Object,1.0058
10,74.219,Non-Object,1.6015
10,76.172,Non-Object,2.2359
10,78.125,Non-Object,2.875
10,80.078,Non-Object,3.5085
10,82.031,Non-Object,4.1213
10,83.984,Non-Object,4.6916
10,85.938,Non-Object,5.2138
10,87.891,Non-Object,5.7005
10,89.844,Non-Object,6.1743
10,91.797,Non-Object,6.6412
10,93.75,Non-Object,7.0672
10,95.703,Non-Object,7.4115
10,97.656,Non-Object,7.6672
10,99.609,Non-Object,7.8536
10,101.56,Non-Object,8.0075
10,103.52,Non-Object,8.1836
10,105.47,Non-Object,8.396
10,107.42,Non-Object,8.5838
10,109.38,Non-Object,8.6813
10,111.33,Non-Object,8.662
10,113.28,Non-Object,8.5253
10,115.23,Non-Object,8.2869
10,117.19,Non-Object,7.9609
10,119.14,Non-Object,7.5677
10,121.09,Non-Object,7.1418
10,123.05,Non-Object,6.7029
10,125,Non-Object,6.2646
10,126.95,Non-Object,5.8585
10,128.91,Non-Object,5.5081
10,130.86,Non-Object,5.2016
10,132.81,Non-Object,4.9095
10,134.77,Non-Object,4.6075
10,136.72,Non-Object,4.2932
10,138.67,Non-Object,3.9918
10,140.63,Non-Object,3.717
10,142.58,Non-Object,3.454
10,144.53,Non-Object,3.193
10,146.48,Non-Object,2.9374
10,148.44,Non-Object,2.6883
10,150.39,Non-Object,2.4485
10,152.34,Non-Object,2.234
10,154.3,Non-Object,2.0755
10,156.25,Non-Object,2.0007
10,158.2,Non-Object,1.9979
10,160.16,Non-Object,2.0161
10,162.11,Non-Object,2.0205
10,164.06,Non-Object,2.0214
10,166.02,Non-Object,2.0451
10,167.97,Non-Object,2.0939
10,169.92,Non-Object,2.1491
10,171.88,Non-Object,2.1966
10,173.83,Non-Object,2.224
10,175.78,Non-Object,2.2335
10,177.73,Non-Object,2.2686
10,179.69,Non-Object,2.3751
10,181.64,Non-Object,2.5447
10,183.59,Non-Object,2.7381
10,185.55,Non-Object,2.9224
10,187.5,Non-Object,3.0703
10,189.45,Non-Object,3.1656
10,191.41,Non-Object,3.2192
10,193.36,Non-Object,3.2538
10,195.31,Non-Object,3.289
10,197.27,Non-Object,3.3283
10,199.22,Non-Object,3.3546
10,201.17,Non-Object,3.3639
10,203.13,Non-Object,3.38
10,205.08,Non-Object,3.4402
10,207.03,Non-Object,3.558
10,208.98,Non-Object,3.6934
10,210.94,Non-Object,3.8046
10,212.89,Non-Object,3.8929
10,214.84,Non-Object,3.9741
10,216.8,Non-Object,4.0602
10,218.75,Non-Object,4.1652
10,220.7,Non-Object,4.2878
10,222.66,Non-Object,4.3985
10,224.61,Non-Object,4.4673
10,226.56,Non-Object,4.5001
10,228.52,Non-Object,4.5237
10,230.47,Non-Object,4.5563
10,232.42,Non-Object,4.6133
10,234.38,Non-Object,4.7067
10,236.33,Non-Object,4.8253
10,238.28,Non-Object,4.9381
10,240.23,Non-Object,5.0247
10,242.19,Non-Object,5.0881
10,244.14,Non-Object,5.1258
10,246.09,Non-Object,5.1269
10,248.05,Non-Object,5.1058
10,250,Non-Object,5.1113
10,251.95,Non-Object,5.1784
10,253.91,Non-Object,5.2882
10,255.86,Non-Object,5.3953
10,257.81,Non-Object,5.4754
10,259.77,Non-Object,5.5451
10,261.72,Non-Object,5.6399
10,263.67,Non-Object,5.7746
10,265.63,Non-Object,5.92
10,267.58,Non-Object,6.0284
10,269.53,Non-Object,6.0976
10,271.48,Non-Object,6.1634
10,273.44,Non-Object,6.2375
10,275.39,Non-Object,6.2986
10,277.34,Non-Object,6.3271
10,279.3,Non-Object,6.3298
10,281.25,Non-Object,6.3378
10,283.2,Non-Object,6.3703
10,285.16,Non-Object,6.4169
10,287.11,Non-Object,6.4583
10,289.06,Non-Object,6.4811
10,291.02,Non-Object,6.4751
10,292.97,Non-Object,6.4448
10,294.92,Non-Object,6.4047
10,296.88,Non-Object,6.3624
10,298.83,Non-Object,6.3225
10,300.78,Non-Object,6.2846
10,302.73,Non-Object,6.2494
10,304.69,Non-Object,6.2378
10,306.64,Non-Object,6.2704
10,308.59,Non-Object,6.331
10,310.55,Non-Object,6.393
10,312.5,Non-Object,6.457
10,314.45,Non-Object,6.5224
10,316.41,Non-Object,6.5586
10,318.36,Non-Object,6.5373
10,320.31,Non-Object,6.4738
10,322.27,Non-Object,6.4166
10,324.22,Non-Object,6.3988
10,326.17,Non-Object,6.4222
10,328.13,Non-Object,6.4684
10,330.08,Non-Object,6.505
10,332.03,Non-Object,6.5201
10,333.98,Non-Object,6.5299
10,335.94,Non-Object,6.5351
10,337.89,Non-Object,6.5169
10,339.84,Non-Object,6.4744
10,341.8,Non-Object,6.4326
10,343.75,Non-Object,6.4258
10,345.7,Non-Object,6.4713
10,347.66,Non-Object,6.5537
10,349.61,Non-Object,6.6452
10,351.56,Non-Object,6.7371
10,353.52,Non-Object,6.8301
10,355.47,Non-Object,6.908
10,357.42,Non-Object,6.9473
10,359.38,Non-Object,6.9394
10,361.33,Non-Object,6.8921
10,363.28,Non-Object,6.8214
10,365.23,Non-Object,6.7443
10,367.19,Non-Object,6.6667
10,369.14,Non-Object,6.5928
10,371.09,Non-Object,6.5388
10,373.05,Non-Object,6.5245
10,375,Non-Object,6.5526
10,376.95,Non-Object,6.5817
10,378.91,Non-Object,6.5495
10,380.86,Non-Object,6.4316
10,382.81,Non-Object,6.2507
10,384.77,Non-Object,6.0458
10,386.72,Non-Object,5.854
10,388.67,Non-Object,5.7009
10,390.63,Non-Object,5.5834
10,392.58,Non-Object,5.4687
10,394.53,Non-Object,5.3388
10,396.48,Non-Object,5.2191
10,398.44,Non-Object,5.1369
11,-99.609,Non-Object,0.16349
11,-97.656,Non-Object,0.11961
11,-95.703,Non-Object,0.088304
11,-93.75,Non-Object,0.05011
11,-91.797,Non-Object,0.0062994
11,-89.844,Non-Object,-0.033805
11,-87.891,Non-Object,-0.067133
11,-85.938,Non-Object,-0.075878
11,-83.984,Non-Object,-0.027229
11,-82.031,Non-Object,0.075765
11,-80.078,Non-Object,0.18573
11,-78.125,Non-Object,0.26468
11,-76.172,Non-Object,0.31599
11,-74.219,Non-Object,0.35586
11,-72.266,Non-Object,0.38007
11,-70.313,Non-Object,0.38769
11,-68.359,Non-Object,0.39137
11,-66.406,Non-Object,0.38931
11,-64.453,Non-Object,0.37294
11,-62.5,Non-Object,0.33708
11,-60.547,Non-Object,0.28252
11,-58.594,Non-Object,0.22173
11,-56.641,Non-Object,0.16053
11,-54.688,Non-Object,0.098056
11,-52.734,Non-Object,0.030234
11,-50.781,Non-Object,-0.043511
11,-48.828,Non-Object,-0.092734
11,-46.875,Non-Object,-0.088699
11,-44.922,Non-Object,-0.064117
11,-42.969,Non-Object,-0.079862
11,-41.016,Non-Object,-0.14778
11,-39.063,Non-Object,-0.22957
11,-37.109,Non-Object,-0.28058
11,-35.156,Non-Object,-0.29056
11,-33.203,Non-Object,-0.29854
11,-31.25,Non-Object,-0.34836
11,-29.297,Non-Object,-0.44012
11,-27.344,Non-Object,-0.53868
11,-25.391,Non-Object,-0.61839
11,-23.438,Non-Object,-0.67179
11,-21.484,Non-Object,-0.68595
11,-19.531,Non-Object,-0.65537
11,-17.578,Non-Object,-0.59743
11,-15.625,Non-Object,-0.53694
11,-13.672,Non-Object,-0.49927
11,-11.719,Non-Object,-0.49
11,-9.7656,Non-Object,-0.48114
11,-7.8125,Non-Object,-0.45671
11,-5.8594,Non-Object,-0.43347
11,-3.9063,Non-Object,-0.41538
11,-1.9531,Non-Object,-0.38308
11,0,Non-Object,-0.3367
11,1.9531,Non-Object,-0.30402
11,3.9063,Non-Object,-0.2977
11,5.8594,Non-Object,-0.29738
11,7.8125,Non-Object,-0.2829
11,9.7656,Non-Object,-0.25918
11,11.719,Non-Object,-0.24896
11,13.672,Non-Object,-0.26431
11,15.625,Non-Object,-0.2959
11,17.578,Non-Object,-0.33236
11,19.531,Non-Object,-0.36401
11,21.484,Non-Object,-0.38339
11,23.438,Non-Object,-0.38955
11,25.391,Non-Object,-0.39881
11,27.344,Non-Object,-0.43032
11,29.297,Non-Object,-0.46587
11,31.25,Non-Object,-0.48166
11,33.203,Non-Object,-0.4786
11,35.156,Non-Object,-0.46205
11,37.109,Non-Object,-0.45005
11,39.063,Non-Object,-0.46421
11,41.016,Non-Object,-0.51124
11,42.969,Non-Object,-0.59044
11,44.922,Non-Object,-0.67941
11,46.875,Non-Object,-0.72693
11,48.828,Non-Object,-0.71201
11,50.781,Non-Object,-0.67403
11,52.734,Non-Object,-0.63819
11,54.688,Non-Object,-0.58075
11,56.641,Non-Object,-0.47773
11,58.594,Non-Object,-0.32264
11,60.547,Non-Object,-0.1253
11,62.5,Non-Object,0.076853
11,64.453,Non-Object,0.25983
11,66.406,Non-Object,0.44899
11,68.359,Non-Object,0.67027
11,70.313,Non-Object,0.92543
11,72.266,Non-Object,1.2334
11,74.219,Non-Object,1.6301
11,76.172,Non-Object,2.1032
11,78.125,Non-Object,2.579
11,80.078,Non-Object,3.0014
11,82.031,Non-Object,3.3783
11,83.984,Non-Object,3.7412
11,85.938,Non-Object,4.0992
11,87.891,Non-Object,4.4162
11,89.844,Non-Object,4.6224
11,91.797,Non-Object,4.6729
11,93.75,Non-Object,4.5678
11,95.703,Non-Object,4.3164
11,97.656,Non-Object,3.92
11,99.609,Non-Object,3.4013
11,101.56,Non-Object,2.8343
11,103.52,Non-Object,2.3136
11,105.47,Non-Object,1.8973
11,107.42,Non-Object,1.6001
11,109.38,Non-Object,1.43
11,111.33,Non-Object,1.4114
11,113.28,Non-Object,1.5645
11,115.23,Non-Object,1.8776
11,117.19,Non-Object,2.3059
11,119.14,Non-Object,2.7719
11,121.09,Non-Object,3.1866
11,123.05,Non-Object,3.5005
11,125,Non-Object,3.7201
11,126.95,Non-Object,3.8759
11,128.91,Non-Object,3.9776
11,130.86,Non-Object,3.9818
11,132.81,Non-Object,3.823
11,134.77,Non-Object,3.4741
11,136.72,Non-Object,2.9609
11,138.67,Non-Object,2.3506
11,140.63,Non-Object,1.7247
11,142.58,Non-Object,1.1398
11,144.53,Non-Object,0.61713
11,146.48,Non-Object,0.15303
11,148.44,Non-Object,-0.26613
11,150.39,Non-Object,-0.64914
11,152.34,Non-Object,-1.0064
11,154.3,Non-Object,-1.3455
11,156.25,Non-Object,-1.6374
11,158.2,Non-Object,-1.8305
11,160.16,Non-Object,-1.8986
11,162.11,Non-Object,-1.8504
11,164.06,Non-Object,-1.7072
11,166.02,Non-Object,-1.4926
11,167.97,Non-Object,-1.2199
11,169.92,Non-Object,-0.88451
11,171.88,Non-Object,-0.50136
11,173.83,Non-Object,-0.097341
11,175.78,Non-Object,0.32446
11,177.73,Non-Object,0.76603
11,179.69,Non-Object,1.2226
11,181.64,Non-Object,1.6975
11,183.59,Non-Object,2.1981
11,185.55,Non-Object,2.7059
11,187.5,Non-Object,3.1861
11,189.45,Non-Object,3.6377
11,191.41,Non-Object,4.0881
11,193.36,Non-Object,4.5616
11,195.31,Non-Object,5.0841
11,197.27,Non-Object,5.6641
11,199.22,Non-Object,6.2613
11,201.17,Non-Object,6.8184
11,203.13,Non-Object,7.3128
11,205.08,Non-Object,7.7654
11,207.03,Non-Object,8.199
11,208.98,Non-Object,8.6123
11,210.94,Non-Object,9.0049
11,212.89,Non-Object,9.371
11,214.84,Non-Object,9.6809
11,216.8,Non-Object,9.9256
11,218.75,Non-Object,10.142
11,220.7,Non-Object,10.355
11,222.66,Non-Object,10.535
11,224.61,Non-Object,10.648
11,226.56,Non-Object,10.699
11,228.52,Non-Object,10.726
11,230.47,Non-Object,10.748
11,232.42,Non-Object,10.723
11,234.38,Non-Object,10.586
11,236.33,Non-Object,10.341
11,238.28,Non-Object,10.049
11,240.23,Non-Object,9.7506
11,242.19,Non-Object,9.451
11,244.14,Non-Object,9.1611
11,246.09,Non-Object,8.8754
11,248.05,Non-Object,8.5757
11,250,Non-Object,8.2715
11,251.95,Non-Object,7.9868
11,253.91,Non-Object,7.7436
11,255.86,Non-Object,7.5459
11,257.81,Non-Object,7.356
11,259.77,Non-Object,7.1382
11,261.72,Non-Object,6.8939
11,263.67,Non-Object,6.6384
11,265.63,Non-Object,6.3975
11,267.58,Non-Object,6.1903
11,269.53,Non-Object,5.9995
11,271.48,Non-Object,5.8053
11,273.44,Non-Object,5.6202
11,275.39,Non-Object,5.4688
11,277.34,Non-Object,5.3501
11,279.3,Non-Object,5.2295
11,281.25,Non-Object,5.0798
11,283.2,Non-Object,4.9032
11,285.16,Non-Object,4.718
11,287.11,Non-Object,4.5492
11,289.06,Non-Object,4.4022
11,291.02,Non-Object,4.2605
11,292.97,Non-Object,4.1165
11,294.92,Non-Object,3.9703
11,296.88,Non-Object,3.8101
11,298.83,Non-Object,3.6279
11,300.78,Non-Object,3.456
11,302.73,Non-Object,3.3339
11,304.69,Non-Object,3.2424
11,306.64,Non-Object,3.1396
11,308.59,Non-Object,3.0296
11,310.55,Non-Object,2.9406
11,312.5,Non-Object,2.8709
11,314.45,Non-Object,2.799
11,316.41,Non-Object,2.7273
11,318.36,Non-Object,2.6755
11,320.31,Non-Object,2.6367
11,322.27,Non-Object,2.5885
11,324.22,Non-Object,2.535
11,326.17,Non-Object,2.5035
11,328.13,Non-Object,2.5113
11,330.08,Non-Object,2.5499
11,332.03,Non-Object,2.5841
11,333.98,Non-Object,2.5757
11,335.94,Non-Object,2.5253
11,337.89,Non-Object,2.4725
11,339.84,Non-Object,2.4627
11,341.8,Non-Object,2.5028
11,343.75,Non-Object,2.5485
11,345.7,Non-Object,2.5679
11,347.66,Non-Object,2.5765
11,349.61,Non-Object,2.6032
11,351.56,Non-Object,2.671
11,353.52,Non-Object,2.7919
11,355.47,Non-Object,2.9581
11,357.42,Non-Object,3.1667
11,359.38,Non-Object,3.4305
11,361.33,Non-Object,3.743
11,363.28,Non-Object,4.0712
11,365.23,Non-Object,4.3712
11,367.19,Non-Object,4.609
11,369.14,Non-Object,4.7885
11,371.09,Non-Object,4.9438
11,373.05,Non-Object,5.1042
11,375,Non-Object,5.2681
11,376.95,Non-Object,5.4221
11,378.91,Non-Object,5.5697
11,380.86,Non-Object,5.7185
11,382.81,Non-Object,5.8689
11,384.77,Non-Object,6.022
11,386.72,Non-Object,6.1631
11,388.67,Non-Object,6.2538
11,390.63,Non-Object,6.2633
11,392.58,Non-Object,6.1846
11,394.53,Non-Object,6.0225
11,396.48,Non-Object,5.8033
11,398.44,Non-Object,5.577
12,-99.609,Non-Object,-0.02124
12,-97.656,Non-Object,0.044566
12,-95.703,Non-Object,0.076663
12,-93.75,Non-Object,0.069225
12,-91.797,Non-Object,0.030164
12,-89.844,Non-Object,-0.02123
12,-87.891,Non-Object,-0.072715
12,-85.938,Non-Object,-0.12957
12,-83.984,Non-Object,-0.19926
12,-82.031,Non-Object,-0.27346
12,-80.078,Non-Object,-0.33907
